,start,end,duration,round_epochs,loss,accuracy,recall,precision,val_loss,val_accuracy,val_recall,val_precision,act_fn,batch_size,client_lr,client_momentum,epochs
78,05/16/21-052237,05/16/21-052305,27.43432354927063,15,0.0018980884924530983,0.9880108833312988,0.9874659180641174,0.9885433912277222,0.0053209951147437096,0.9675999879837036,0.9656999707221985,0.9700652956962585,relu,32,0.7,0.9,50
74,05/16/21-052041,05/16/21-052103,22.185280084609985,12,0.0028729743789881468,0.9820163249969482,0.9820163249969482,0.9833560585975647,0.005546511150896549,0.9660999774932861,0.9646000266075134,0.9684739112854004,relu,32,0.5,0.95,50
33,05/16/21-044806,05/16/21-044852,45.232081174850464,11,0.0020027230493724346,0.9880108833312988,0.986920952796936,0.9890770316123962,0.005674934946000576,0.964900016784668,0.963100016117096,0.9666767120361328,relu,16,0.5,0.9,50
28,05/16/21-044259,05/16/21-044350,51.874088525772095,13,0.0019518322078511119,0.9877384305000305,0.9861035346984863,0.9901504516601562,0.005564429797232151,0.9639999866485596,0.9613000154495239,0.9671999216079712,relu,16,0.3,0.9,50
79,05/16/21-052305,05/16/21-052332,26.5882728099823,14,0.0028771208599209785,0.9825612902641296,0.9817438721656799,0.9833515286445618,0.005956056993454695,0.963699996471405,0.9616000056266785,0.9660438299179077,relu,32,0.7,0.95,50
24,05/16/21-043815,05/16/21-043914,59.11012887954712,16,0.002843856578692794,0.9811989068984985,0.9779291749000549,0.9859890341758728,0.005531463772058487,0.9628999829292297,0.960099995136261,0.9673551917076111,relu,16,0.1,0.95,50
119,05/16/21-054221,05/16/21-054232,11.628586292266846,11,0.003500954946503043,0.9784741401672363,0.9760218262672424,0.9816387891769409,0.0057894391939044,0.9620000123977661,0.9596999883651733,0.9668547511100769,relu,64,0.7,0.95,50
68,05/16/21-051727,05/16/21-051754,27.389827728271484,15,0.0030862377025187016,0.9803814888000488,0.9787465929985046,0.9849191308021545,0.005877992138266563,0.9616000056266785,0.9570000171661377,0.9669596552848816,relu,32,0.3,0.9,50
73,05/16/21-052018,05/16/21-052041,22.3708713054657,12,0.0025014718994498253,0.9852861166000366,0.9833787679672241,0.9890381097793579,0.006297013256698847,0.9596999883651733,0.9567000269889832,0.9640266299247742,relu,32,0.5,0.9,50
38,05/16/21-045214,05/16/21-045246,31.85438847541809,9,0.0037359287962317467,0.975476861000061,0.9743869304656982,0.9786535501480103,0.0065690805204212666,0.9595999717712402,0.9585000276565552,0.9631229639053345,relu,16,0.7,0.9,50
29,05/16/21-044351,05/16/21-044433,42.18028903007507,10,0.0034317346289753914,0.979019045829773,0.9768392443656921,0.9808481335639954,0.006636685226112604,0.9592999815940857,0.9581999778747559,0.9618550539016724,relu,16,0.3,0.95,50
118,05/16/21-054205,05/16/21-054220,15.13748025894165,15,0.003679671324789524,0.9771116971969604,0.9722070693969727,0.9810283184051514,0.006178088486194611,0.958899974822998,0.95660001039505,0.9640229940414429,relu,64,0.7,0.9,50
109,05/16/21-053907,05/16/21-053924,16.75880479812622,16,0.002622076077386737,0.985831081867218,0.9836512207984924,0.9882288575172424,0.006723174825310707,0.9585000276565552,0.954800009727478,0.9618213176727295,relu,64,0.3,0.95,50
19,05/16/21-043045,05/16/21-043155,70.12522459030151,19,0.003088428173214197,0.9811989068984985,0.9787465929985046,0.9824945330619812,0.006747594568878412,0.9570000171661377,0.9526000022888184,0.9625138640403748,relu,16,0.07,0.95,50
37,05/16/21-045128,05/16/21-045214,45.62649321556091,13,0.0031223513651639223,0.9811989068984985,0.9779291749000549,0.9835571646690369,0.006606421433389187,0.9559000134468079,0.9524000287055969,0.9622145891189575,relu,16,0.7,0.6,50
113,05/16/21-054026,05/16/21-054041,15.348459720611572,15,0.0034111898858100176,0.9795640110969543,0.9762942790985107,0.9840703010559082,0.006884017027914524,0.9546999931335449,0.949400007724762,0.9608339071273804,relu,64,0.5,0.9,50
69,05/16/21-051755,05/16/21-051813,18.72685432434082,10,0.0036552927922457457,0.9779291749000549,0.9741144180297852,0.9807956218719482,0.0067640808410942554,0.9542999863624573,0.9513000249862671,0.9606180191040039,relu,32,0.3,0.95,50
27,05/16/21-044142,05/16/21-044258,76.22998046875,19,0.004284047055989504,0.971389651298523,0.9692097902297974,0.9750548005104065,0.007055643480271101,0.954200029373169,0.9490000009536743,0.9600404500961304,relu,16,0.3,0.6,50
35,05/16/21-044928,05/16/21-045032,64.28321814537048,19,0.004302683286368847,0.9743869304656982,0.9702997207641602,0.9793729186058044,0.007314811926335096,0.9539999961853027,0.9488000273704529,0.9583838582038879,relu,16,0.7,0.0,50
32,05/16/21-044715,05/16/21-044806,51.32147669792175,13,0.004310630727559328,0.9724795818328857,0.968664824962616,0.9771852493286133,0.006900315638631582,0.953499972820282,0.9488000273704529,0.9602267146110535,relu,16,0.5,0.6,50
