,clientID,client_lr,client_mom,batch_size,loss,accuracy
72,1,0.5918367346938775,0.9473684210526315,16,0.0011753116268664,0.9944478869438172
76,1,1.0,0.9473684210526315,32,0.0010676978854462,0.9944478869438172
73,1,0.5918367346938775,0.9473684210526315,32,0.0012790934415534,0.9938309788703918
75,1,0.1836734693877551,0.9999999999999999,16,0.0011692816624417,0.9938309788703918
81,1,0.163265306122449,0.9999999999999999,32,0.001762562780641,0.9925971627235411
82,1,0.5918367346938775,0.9999999999999999,16,0.0011638886062428,0.9925971627235411
74,1,0.0816326530612245,0.9999999999999999,16,0.0014128136681392,0.991980254650116
79,1,1.0,0.631578947368421,16,0.0014957506209611,0.9913633465766908
83,1,0.12244897959183676,0.9473684210526315,16,0.0020396364852786,0.99012953042984
80,1,0.04081632653061224,0.9999999999999999,16,0.0020136192906647,0.9895126223564148
