,clientID,client_lr,client_mom,batch_size,loss,accuracy
1274,16,0.5918367346938775,0.9473684210526315,32,0.0188675094395875,0.8777537941932678
1273,16,0.12244897959183676,0.9473684210526315,16,0.0220193732529878,0.8479481935501099
1272,16,0.12244897959183676,0.9999999999999999,16,0.0231396500021219,0.8470842242240906
1278,16,0.163265306122449,0.9999999999999999,32,0.0233126077800989,0.8466522693634033
1283,16,0.163265306122449,0.9999999999999999,16,0.0253423117101192,0.8250539898872375
1285,16,0.5918367346938775,0.631578947368421,16,0.02501274459064,0.824190080165863
1275,16,0.1836734693877551,0.9999999999999999,16,0.0267209038138389,0.8211662769317627
1281,16,1.0,0.631578947368421,16,0.0264602322131395,0.8168466687202454
1276,16,1.0,0.3157894736842105,16,0.0268421452492475,0.814254879951477
1279,16,0.1836734693877551,0.9999999999999999,32,0.0274682212620973,0.8116630911827087
