,clientID,client_lr,client_mom,batch_size,loss,accuracy
235,3,1.0,0.631578947368421,16,0.0585027933120727,0.5546031594276428
232,3,0.1836734693877551,0.9999999999999999,16,0.05770730599761,0.5533333420753479
236,3,0.5918367346938775,0.9473684210526315,32,0.0589867196977138,0.5473015904426575
243,3,0.1836734693877551,0.9473684210526315,16,0.0594338327646255,0.545714259147644
257,3,0.12244897959183676,0.9999999999999999,16,0.0602141693234443,0.5403174757957458
266,3,0.5918367346938775,0.9473684210526315,16,0.0593130066990852,0.5365079641342163
237,3,0.5918367346938775,0.631578947368421,16,0.0598379112780094,0.5361904501914978
233,3,0.163265306122449,0.9473684210526315,16,0.0594593659043312,0.5358729958534241
248,3,0.163265306122449,0.9999999999999999,32,0.0610147528350353,0.5352380871772766
239,3,1.0,0.9473684210526315,32,0.0602450743317604,0.532698392868042
