,clientID,client_lr,client_mom,batch_size,loss,accuracy
1273,16,1.0,0.631578947368421,16,0.0688859522342681,0.4539682567119598
1292,16,0.163265306122449,0.9473684210526315,16,0.0721863135695457,0.4234920740127563
1281,16,0.163265306122449,0.9999999999999999,16,0.0716115683317184,0.422222226858139
1285,16,0.5918367346938775,0.631578947368421,16,0.0718090236186981,0.4184126853942871
1294,16,0.12244897959183676,0.9999999999999999,32,0.0725979730486869,0.4171428680419922
1272,16,0.0816326530612245,0.9473684210526315,16,0.0734947100281715,0.4114285707473755
1280,16,0.1836734693877551,0.9999999999999999,16,0.0721825286746025,0.4101587235927582
1279,16,0.5918367346938775,0.9473684210526315,16,0.0724764168262481,0.4088888764381408
1274,16,1.0,0.3157894736842105,16,0.0724103823304176,0.4050793647766113
1293,16,0.12244897959183676,0.9473684210526315,16,0.0745489224791526,0.4019047617912292
