,clientID,client_lr,client_mom,batch_size,loss,accuracy
313,4,1.0,0.631578947368421,16,0.0138129349797964,0.9096528887748718
312,4,0.5918367346938775,0.9473684210526315,32,0.0152795277535915,0.9025201797485352
316,4,0.1836734693877551,0.9473684210526315,16,0.0165825672447681,0.8915834426879883
324,4,0.12244897959183676,0.9999999999999999,16,0.0175662338733673,0.883024275302887
314,4,0.1836734693877551,0.9999999999999999,32,0.01970368437469,0.8692344427108765
323,4,1.0,0.3157894736842105,16,0.0208682101219892,0.8640037775039673
320,4,0.163265306122449,0.9473684210526315,16,0.0202572997659444,0.8621017336845398
319,4,0.5918367346938775,0.631578947368421,16,0.0207321643829345,0.8606752157211304
329,4,0.0816326530612245,0.9999999999999999,16,0.0209200102835893,0.8587731719017029
315,4,0.163265306122449,0.9999999999999999,16,0.0221301242709159,0.8487874269485474
