,clientID,client_lr,client_mom,batch_size,loss,accuracy
1357,17,0.1836734693877551,0.9999999999999999,32,0.0020045363344252,0.9880823493003844
1358,17,1.0,0.631578947368421,16,0.0030212511774152,0.9837486743927002
1353,17,0.5918367346938775,0.631578947368421,16,0.0030051134526729,0.983026385307312
1352,17,0.5918367346938775,0.9473684210526315,32,0.0041029923595488,0.9750812649726868
1354,17,0.0816326530612245,0.9473684210526315,16,0.0044867224059998,0.9743589758872986
1356,17,1.0,0.3157894736842105,16,0.0044693765230476,0.9736366868019104
1361,17,0.1836734693877551,0.9473684210526315,16,0.0044338055886328,0.9711086750030518
1372,17,0.0816326530612245,0.9999999999999999,16,0.0048132427036762,0.9703864455223083
1369,17,0.0816326530612245,0.9999999999999999,32,0.0055277762003242,0.968941867351532
1359,17,0.5918367346938775,0.3157894736842105,16,0.0050416085869073,0.9671361446380616
