,start,end,duration,round_epochs,loss,accuracy,recall,precision,val_loss,val_accuracy,val_recall,val_precision,act_fn,client_lr,client_momentum,batch_size,epochs
10,12/11/22-101835,12/11/22-101839,3.7775230407714844,22,0.0890045166015625,0.17391304671764374,0.0,0.0,0.087082140147686,0.23076923191547394,0.0,0.0,relu,0.05,0.6,8,30
18,12/11/22-101903,12/11/22-101907,3.930082082748413,23,0.08827406167984009,0.1826086938381195,0.008695651777088642,1.0,0.08946137130260468,0.23076923191547394,0.0,0.0,relu,0.3,0.6,8,30
0,12/11/22-101802,12/11/22-101805,2.669712543487549,11,0.09107007086277008,0.11304347962141037,0.0,0.0,0.08946198970079422,0.1538461595773697,0.0,0.0,relu,0.01,0.0,8,30
22,12/11/22-101916,12/11/22-101920,3.4444711208343506,19,0.08680181950330734,0.16521738469600677,0.0260869562625885,0.75,0.0896613672375679,0.1538461595773697,0.0,0.0,relu,0.5,0.6,8,30
21,12/11/22-101913,12/11/22-101916,3.1922855377197266,16,0.08872030675411224,0.20000000298023224,0.0,0.0,0.08806537091732025,0.1538461595773697,0.0,0.0,relu,0.5,0.3,8,30
20,12/11/22-101910,12/11/22-101913,2.7508654594421387,13,0.08873964101076126,0.17391304671764374,0.0,0.0,0.1043926551938057,0.1538461595773697,0.1538461595773697,0.2857142984867096,relu,0.5,0.0,8,30
19,12/11/22-101907,12/11/22-101910,2.7072930335998535,12,0.08934196084737778,0.12173912674188614,0.0,0.0,0.08817680180072784,0.1538461595773697,0.0,0.0,relu,0.3,0.9,8,30
16,12/11/22-101855,12/11/22-101858,3.8253400325775146,23,0.08898425102233887,0.1826086938381195,0.008695651777088642,0.5,0.0853208601474762,0.1538461595773697,0.07692307978868484,1.0,relu,0.3,0.0,8,30
15,12/11/22-101852,12/11/22-101854,2.6351842880249023,11,0.08932533115148544,0.13913042843341827,0.0,0.0,0.09056008607149124,0.1538461595773697,0.0,0.0,relu,0.1,0.9,8,30
11,12/11/22-101839,12/11/22-101842,2.6554627418518066,11,0.08915609866380692,0.1304347813129425,0.0,0.0,0.08950673043727875,0.1538461595773697,0.0,0.0,relu,0.05,0.9,8,30
12,12/11/22-101842,12/11/22-101845,2.684492588043213,12,0.08994264155626297,0.09565217047929764,0.0,0.0,0.08992719650268555,0.1538461595773697,0.0,0.0,relu,0.1,0.0,8,30
9,12/11/22-101831,12/11/22-101835,3.403871536254883,18,0.09040763229131699,0.104347825050354,0.0,0.0,0.08964269608259201,0.1538461595773697,0.0,0.0,relu,0.05,0.3,8,30
8,12/11/22-101828,12/11/22-101831,2.6922295093536377,12,0.09014968574047089,0.13913042843341827,0.0,0.0,0.08887530118227005,0.1538461595773697,0.0,0.0,relu,0.05,0.0,8,30
7,12/11/22-101824,12/11/22-101828,4.1415581703186035,25,0.08801747113466263,0.20000000298023224,0.0,0.0,0.0838683545589447,0.1538461595773697,0.07692307978868484,1.0,relu,0.03,0.9,8,30
6,12/11/22-101820,12/11/22-101824,3.949294328689575,23,0.08985747396945953,0.1304347813129425,0.0,0.0,0.09042433649301529,0.1538461595773697,0.0,0.0,relu,0.03,0.6,8,30
4,12/11/22-101814,12/11/22-101817,2.801853895187378,13,0.08940815180540085,0.156521737575531,0.0,0.0,0.08956268429756165,0.1538461595773697,0.0,0.0,relu,0.03,0.0,8,30
3,12/11/22-101811,12/11/22-101814,2.646660804748535,11,0.0906989723443985,0.12173912674188614,0.0,0.0,0.09026634693145752,0.1538461595773697,0.0,0.0,relu,0.01,0.9,8,30
23,12/11/22-101920,12/11/22-101923,2.6597886085510254,11,0.0893455445766449,0.20000000298023224,0.0,0.0,0.09140871465206146,0.1538461595773697,0.0,0.0,relu,0.5,0.9,8,30
1,12/11/22-101805,12/11/22-101808,2.614879846572876,11,0.09086871892213821,0.104347825050354,0.0,0.0,0.08952934294939041,0.07692307978868484,0.0,0.0,relu,0.01,0.3,8,30
14,12/11/22-101849,12/11/22-101851,2.8553860187530518,13,0.08953311294317245,0.13913042843341827,0.0,0.0,0.08953582495450974,0.07692307978868484,0.0,0.0,relu,0.1,0.6,8,30
17,12/11/22-101859,12/11/22-101903,3.9029550552368164,23,0.08636253327131271,0.156521737575531,0.017391303554177284,1.0,0.08837379515171051,0.07692307978868484,0.0,0.0,relu,0.3,0.3,8,30
13,12/11/22-101845,12/11/22-101848,3.5254664421081543,19,0.089325450360775,0.14782609045505524,0.0,0.0,0.09063514322042465,0.0,0.0,0.0,relu,0.1,0.3,8,30
5,12/11/22-101817,12/11/22-101820,2.6460957527160645,11,0.09050679206848145,0.06956521421670914,0.0,0.0,0.08993770182132721,0.0,0.0,0.0,relu,0.03,0.3,8,30
2,12/11/22-101808,12/11/22-101811,2.6530604362487793,11,0.09042235463857651,0.09565217047929764,0.0,0.0,0.0900970995426178,0.0,0.0,0.0,relu,0.01,0.6,8,30
