,start,end,duration,round_epochs,loss,accuracy,recall,precision,val_loss,val_accuracy,val_recall,val_precision,act_fn,client_lr,client_momentum,batch_size,epochs
0,12/11/22-101923,12/11/22-101925,2.1759605407714844,15,0.09785863757133484,0.0,0.0,0.0,0.08734387159347534,0.3333333432674408,0.0,0.0,relu,0.01,0.0,8,30
1,12/11/22-101925,12/11/22-101927,1.934699535369873,11,0.08971928805112839,0.22727273404598236,0.0,0.0,0.09584019333124161,0.0,0.0,0.0,relu,0.01,0.3,8,30
22,12/11/22-102011,12/11/22-102013,1.91290283203125,11,0.08070473372936249,0.3636363744735718,0.0,0.0,0.09657686203718185,0.0,0.0,0.0,relu,0.5,0.6,8,30
21,12/11/22-102009,12/11/22-102011,1.945979118347168,11,0.08722402900457382,0.27272728085517883,0.0,0.0,0.0910828486084938,0.0,0.0,0.0,relu,0.5,0.3,8,30
20,12/11/22-102007,12/11/22-102009,1.8905646800994873,11,0.08554131537675858,0.27272728085517883,0.0,0.0,0.09267709404230118,0.0,0.0,0.0,relu,0.5,0.0,8,30
19,12/11/22-102005,12/11/22-102007,1.9120101928710938,11,0.08128465712070465,0.3181818127632141,0.04545454680919647,0.3333333432674408,0.10616359114646912,0.0,0.0,0.0,relu,0.3,0.9,8,30
18,12/11/22-102002,12/11/22-102005,2.285527467727661,20,0.07478570193052292,0.3636363744735718,0.1818181872367859,0.800000011920929,0.09105914831161499,0.0,0.0,0.0,relu,0.3,0.6,8,30
17,12/11/22-102000,12/11/22-102002,1.892153263092041,11,0.0846194475889206,0.3636363744735718,0.0,0.0,0.09279922395944595,0.0,0.0,0.0,relu,0.3,0.3,8,30
16,12/11/22-101958,12/11/22-102000,1.9184443950653076,12,0.08227001875638962,0.3636363744735718,0.09090909361839294,0.5,0.10393276065587997,0.0,0.0,0.0,relu,0.3,0.0,8,30
15,12/11/22-101956,12/11/22-101958,2.0708277225494385,14,0.08978097885847092,0.3636363744735718,0.1818181872367859,0.4444444477558136,0.09857311099767685,0.0,0.0,0.0,relu,0.1,0.9,8,30
14,12/11/22-101954,12/11/22-101956,1.9063258171081543,11,0.08711325377225876,0.27272728085517883,0.0,0.0,0.09365615993738174,0.0,0.0,0.0,relu,0.1,0.6,8,30
13,12/11/22-101951,12/11/22-101953,1.9099860191345215,11,0.0873103067278862,0.22727273404598236,0.0,0.0,0.09795860201120377,0.0,0.0,0.0,relu,0.1,0.3,8,30
12,12/11/22-101949,12/11/22-101951,1.8862855434417725,11,0.08719339966773987,0.13636364042758942,0.0,0.0,0.09756941348314285,0.0,0.0,0.0,relu,0.1,0.0,8,30
11,12/11/22-101947,12/11/22-101949,1.9121944904327393,11,0.08317770808935165,0.3181818127632141,0.13636364042758942,0.4285714328289032,0.09728465229272842,0.0,0.0,0.0,relu,0.05,0.9,8,30
10,12/11/22-101945,12/11/22-101947,1.932938575744629,11,0.0883042961359024,0.1818181872367859,0.0,0.0,0.09147483110427856,0.0,0.0,0.0,relu,0.05,0.6,8,30
9,12/11/22-101943,12/11/22-101945,1.9346129894256592,11,0.08728916198015213,0.3636363744735718,0.0,0.0,0.09840068966150284,0.0,0.0,0.0,relu,0.05,0.3,8,30
8,12/11/22-101941,12/11/22-101943,1.8833379745483398,11,0.09263379126787186,0.27272728085517883,0.0,0.0,0.0934368371963501,0.0,0.0,0.0,relu,0.05,0.0,8,30
7,12/11/22-101939,12/11/22-101940,1.9399628639221191,11,0.08814097195863724,0.27272728085517883,0.0,0.0,0.09282451868057251,0.0,0.0,0.0,relu,0.03,0.9,8,30
6,12/11/22-101936,12/11/22-101938,1.9535624980926514,11,0.08102485537528992,0.40909090638160706,0.0,0.0,0.09993364661931992,0.0,0.0,0.0,relu,0.03,0.6,8,30
5,12/11/22-101934,12/11/22-101936,1.9872920513153076,11,0.08599730581045151,0.3636363744735718,0.04545454680919647,0.25,0.0920533761382103,0.0,0.0,0.0,relu,0.03,0.3,8,30
4,12/11/22-101932,12/11/22-101934,1.8747217655181885,11,0.08732487261295319,0.27272728085517883,0.0,0.0,0.09563074260950089,0.0,0.0,0.0,relu,0.03,0.0,8,30
3,12/11/22-101930,12/11/22-101932,1.9564220905303955,11,0.08449743688106537,0.3181818127632141,0.0,0.0,0.09193357080221176,0.0,0.0,0.0,relu,0.01,0.9,8,30
2,12/11/22-101928,12/11/22-101930,2.028900384902954,12,0.08848431706428528,0.27272728085517883,0.0,0.0,0.09105384349822998,0.0,0.0,0.0,relu,0.01,0.6,8,30
23,12/11/22-102014,12/11/22-102015,1.912492275238037,11,0.08397536724805832,0.3181818127632141,0.04545454680919647,1.0,0.0928158089518547,0.0,0.0,0.0,relu,0.5,0.9,8,30
