,clientID,client_lr,client_mom,batch_size,loss,accuracy
600,12,1.0,1.0,16,0.0034735626541078,0.8545638918876648
601,12,1.0,1.0,32,0.0035760467872023,0.849595844745636
602,12,1.0,1.0,64,0.0035405133385211,0.8494774103164673
605,12,1.0,0.3333333333333333,16,0.003760362509638,0.8411070108413696
603,12,0.1836734693877551,1.0,16,0.0037965222727507,0.8407430648803711
604,12,0.0816326530612245,1.0,16,0.0038685780018568,0.8401167988777161
606,12,1.0,0.6666666666666666,32,0.0038983162958174,0.8378316760063171
607,12,1.0,0.6666666666666666,16,0.0038663696032017,0.8347763419151306
608,12,0.1836734693877551,1.0,32,0.0040430440567433,0.829986035823822
609,12,1.0,0.3333333333333333,32,0.0042449999600648,0.8162752389907837
