,clientID,client_lr,client_mom,batch_size,loss,accuracy
410,5,1.0,0.631578947368421,16,0.0433048233389854,0.6835645437240601
394,5,0.12244897959183676,0.9999999999999999,16,0.0457475744187831,0.6632871031761169
392,5,0.1836734693877551,0.9999999999999999,32,0.0486209541559219,0.6558164358139038
399,5,0.0816326530612245,0.9999999999999999,16,0.0478119179606437,0.6542155742645264
418,5,1.0,0.3157894736842105,16,0.0486850030720233,0.6478121876716614
411,5,1.0,0.9473684210526315,32,0.0489096492528915,0.6467449069023132
396,5,0.163265306122449,0.9999999999999999,32,0.0485222749412059,0.6462113261222839
402,5,0.1836734693877551,0.9473684210526315,16,0.0480967946350574,0.6451441049575806
395,5,0.1836734693877551,0.9473684210526315,32,0.0492423214018344,0.6440768241882324
400,5,0.12244897959183676,0.9473684210526315,16,0.0504311881959438,0.6366062164306641
