,clientID,client_lr,client_mom,batch_size,loss,accuracy
1512,19,1.0,0.631578947368421,16,0.066891498863697,0.4742857217788696
1546,19,0.5918367346938775,0.9473684210526315,16,0.0688539966940879,0.4571428596973419
1518,19,0.5918367346938775,0.631578947368421,16,0.0695398300886154,0.4469841122627258
1533,19,1.0,0.3157894736842105,16,0.0706492289900779,0.4266666769981384
1523,19,0.12244897959183676,0.9999999999999999,16,0.069912165403366,0.4247618913650512
1552,19,1.0,0.631578947368421,32,0.0722608119249343,0.4247618913650512
1526,19,0.0816326530612245,0.9999999999999999,16,0.0710386708378791,0.4241269826889038
1516,19,0.1836734693877551,0.9999999999999999,16,0.0715342611074447,0.4203174710273742
1517,19,1.0,0.0,16,0.0722690746188163,0.4184126853942871
1535,19,0.1836734693877551,0.9999999999999999,32,0.0717636048793792,0.4165079295635223
