,clientID,client_lr,client_mom,batch_size,loss,accuracy
401,5,1.0,0.631578947368421,16,0.0662485286593437,0.4755555689334869
408,5,1.0,0.9473684210526315,32,0.0698553845286369,0.4463492035865783
412,5,0.163265306122449,0.9473684210526315,16,0.0715299248695373,0.4355555474758148
396,5,0.5918367346938775,0.631578947368421,16,0.0715600177645683,0.4304761886596679
415,5,0.12244897959183676,0.9999999999999999,16,0.0720825567841529,0.4298412799835205
397,5,0.1836734693877551,0.9473684210526315,16,0.0712943151593208,0.4279364943504333
392,5,0.5918367346938775,0.9473684210526315,16,0.0727594345808029,0.4190476238727569
402,5,1.0,0.3157894736842105,16,0.0722494423389434,0.4177777767181396
407,5,0.163265306122449,0.9999999999999999,16,0.0724764466285705,0.4146031737327575
398,5,0.1836734693877551,0.9999999999999999,16,0.0720996260643005,0.4139682650566101
