,clientID,client_lr,client_mom,batch_size,loss,accuracy
73,1,0.5918367346938775,0.3157894736842105,16,0.017022930085659,0.890350878238678
81,1,0.5918367346938775,0.631578947368421,16,0.0190002601593732,0.8742690086364746
75,1,0.12244897959183676,0.9473684210526315,16,0.0188095849007368,0.871052622795105
78,1,0.12244897959183676,0.9999999999999999,16,0.0202052053064107,0.8669590353965759
76,1,0.1836734693877551,0.9999999999999999,16,0.0201947856694459,0.8616958856582642
83,1,0.04081632653061224,0.9999999999999999,16,0.0207900367677211,0.8578947186470032
79,1,0.1836734693877551,0.9473684210526315,16,0.0215194821357727,0.8546783328056335
74,1,0.0816326530612245,0.9999999999999999,16,0.0221499800682067,0.8508771657943726
77,1,0.5918367346938775,0.9473684210526315,32,0.0234344732016325,0.8418128490447998
72,1,0.0816326530612245,0.9473684210526315,16,0.0228908583521842,0.8394736647605896
