,clientID,client_lr,client_mom,batch_size,loss,accuracy
264,5,1.0,1.0,16,0.003574593225494,0.8515165448188782
265,5,1.0,1.0,32,0.0039796843193471,0.8348541259765625
266,5,1.0,1.0,64,0.0042402986437082,0.8204277157783508
267,5,1.0,0.6666666666666666,16,0.004733967129141,0.7948570251464844
268,5,1.0,0.6666666666666666,32,0.0050304676406085,0.7831355929374695
271,5,0.1836734693877551,1.0,16,0.0051022204570472,0.7774732112884521
270,5,1.0,0.3333333333333333,16,0.0052563194185495,0.7731813788414001
269,5,0.0816326530612245,1.0,16,0.005369356367737,0.7709813714027405
272,5,1.0,0.0,16,0.0052782548591494,0.7690337896347046
275,5,1.0,0.0,32,0.0056521296501159,0.7573123574256897
