,clientID,client_lr,client_mom,batch_size,loss,accuracy
1963,19,0.12244897959183676,0.9999999999999999,16,0.0148602686822414,0.9035167098045348
1967,19,1.0,0.3157894736842105,16,0.0155801624059677,0.9030658006668092
1962,19,0.1836734693877551,0.9999999999999999,32,0.0170309524983167,0.8872858285903931
1966,19,0.1836734693877551,0.9473684210526315,16,0.0183825027197599,0.8809738755226135
1965,19,1.0,0.9473684210526315,64,0.0194572787731885,0.8737601637840271
1970,19,0.04081632653061224,0.9999999999999999,16,0.0200735628604888,0.8719567060470581
1964,19,0.0816326530612245,0.9999999999999999,16,0.0203196052461862,0.8651938438415527
1969,19,1.0,0.9473684210526315,32,0.0248736590147018,0.8354373574256897
1972,19,0.04081632653061224,0.9999999999999999,32,0.0250112134963274,0.8322813510894775
1968,19,0.1836734693877551,0.9999999999999999,16,0.0260229501873254,0.8277727961540222
