,start,end,duration,round_epochs,loss,accuracy,recall,precision,val_loss,val_accuracy,val_recall,val_precision,act_fn,client_lr,client_momentum,batch_size,epochs
11,12/11/22-180527,12/11/22-180536,9.475011348724365,30,0.08081898093223572,0.32303372025489807,0.03932584449648857,0.699999988079071,0.08238470554351807,0.32499998807907104,0.0,0.0,relu,0.05,0.9,8,30
7,12/11/22-180454,12/11/22-180502,8.15637993812561,25,0.08588661253452301,0.22752809524536133,0.00561797758564353,0.6666666865348816,0.08445896953344345,0.30000001192092896,0.0,0.0,relu,0.03,0.9,8,30
10,12/11/22-180521,12/11/22-180527,6.0168373584747314,17,0.08899838477373123,0.13764044642448425,0.0,0.0,0.08785148710012436,0.30000001192092896,0.0,0.0,relu,0.05,0.6,8,30
21,12/11/22-180650,12/11/22-180659,9.471722602844238,30,0.08311313390731812,0.29494380950927734,0.019662922248244286,0.5,0.08677317947149277,0.2750000059604645,0.0,0.0,relu,0.5,0.3,8,30
18,12/11/22-180627,12/11/22-180635,7.954698801040649,24,0.08322551101446152,0.2921348214149475,0.03932584449648857,0.6086956262588501,0.08418113738298416,0.2750000059604645,0.0,0.0,relu,0.3,0.6,8,30
15,12/11/22-180602,12/11/22-180611,8.946197509765625,28,0.08416246622800827,0.2415730357170105,0.02247191034257412,0.5,0.08514541387557983,0.2750000059604645,0.0,0.0,relu,0.1,0.9,8,30
12,12/11/22-180537,12/11/22-180545,8.375327587127686,26,0.08872069418430328,0.1741573065519333,0.0,0.0,0.0882803276181221,0.25,0.0,0.0,relu,0.1,0.0,8,30
6,12/11/22-180444,12/11/22-180454,9.433147668838501,30,0.08861996233463287,0.1910112351179123,0.0,0.0,0.0879288911819458,0.25,0.0,0.0,relu,0.03,0.6,8,30
8,12/11/22-180502,12/11/22-180511,8.353221416473389,26,0.08940888196229935,0.1404494345188141,0.0,0.0,0.08848700672388077,0.22499999403953552,0.0,0.0,relu,0.05,0.0,8,30
9,12/11/22-180511,12/11/22-180520,9.525515794754028,30,0.08749508112668991,0.19382022321224213,0.002808988792821765,1.0,0.08636098355054855,0.22499999403953552,0.0,0.0,relu,0.05,0.3,8,30
13,12/11/22-180545,12/11/22-180552,6.828702688217163,20,0.08793375641107559,0.15168538689613342,0.0,0.0,0.08609385043382645,0.22499999403953552,0.0,0.0,relu,0.1,0.3,8,30
14,12/11/22-180552,12/11/22-180601,8.944177865982056,28,0.08534537255764008,0.23033708333969116,0.014044944196939468,0.4545454680919647,0.08372212946414948,0.22499999403953552,0.0,0.0,relu,0.1,0.6,8,30
17,12/11/22-180620,12/11/22-180627,6.820619344711304,20,0.08608727157115936,0.23876404762268066,0.002808988792821765,0.25,0.08794059604406357,0.20000000298023224,0.0,0.0,relu,0.3,0.3,8,30
22,12/11/22-180700,12/11/22-180709,9.503218412399292,30,0.07996763288974762,0.3258427083492279,0.06179775297641754,0.523809552192688,0.10194691270589828,0.17499999701976776,0.02500000037252903,0.0833333358168602,relu,0.5,0.6,8,30
20,12/11/22-180645,12/11/22-180650,4.581576108932495,12,0.08925135433673859,0.1741573065519333,0.0,0.0,0.08929329365491867,0.17499999701976776,0.0,0.0,relu,0.5,0.0,8,30
19,12/11/22-180636,12/11/22-180645,9.226229190826416,29,0.08856415003538132,0.15168538689613342,0.0,0.0,0.08729331195354462,0.17499999701976776,0.0,0.0,relu,0.3,0.9,8,30
23,12/11/22-180709,12/11/22-180714,4.700790882110596,12,0.0898425430059433,0.08988764137029648,0.0,0.0,0.08978252112865448,0.17499999701976776,0.0,0.0,relu,0.5,0.9,8,30
16,12/11/22-180611,12/11/22-180620,9.324744701385498,30,0.08427036553621292,0.266853928565979,0.016853932291269302,0.6000000238418579,0.08868174254894257,0.17499999701976776,0.0,0.0,relu,0.3,0.0,8,30
1,12/11/22-180413,12/11/22-180418,4.631878852844238,12,0.09027264267206192,0.11235955357551575,0.0,0.0,0.08981553465127945,0.15000000596046448,0.0,0.0,relu,0.01,0.3,8,30
0,12/11/22-180406,12/11/22-180413,6.875832796096802,11,0.09056125581264496,0.11516854166984558,0.0,0.0,0.08962950855493546,0.15000000596046448,0.0,0.0,relu,0.01,0.0,8,30
5,12/11/22-180438,12/11/22-180444,6.544029712677002,19,0.08962508291006088,0.1488763988018036,0.0,0.0,0.08975736796855927,0.125,0.0,0.0,relu,0.03,0.3,8,30
3,12/11/22-180423,12/11/22-180433,9.426348209381104,30,0.08682885020971298,0.1910112351179123,0.0,0.0,0.08608809858560562,0.125,0.0,0.0,relu,0.01,0.9,8,30
2,12/11/22-180418,12/11/22-180423,4.910198926925659,13,0.08950509130954742,0.13764044642448425,0.0,0.0,0.08969663083553314,0.125,0.0,0.0,relu,0.01,0.6,8,30
4,12/11/22-180433,12/11/22-180437,4.2949981689453125,11,0.08969569951295853,0.12359550595283508,0.0,0.0,0.0898260623216629,0.02500000037252903,0.0,0.0,relu,0.03,0.0,8,30
