,start,end,duration,round_epochs,loss,accuracy,recall,precision,val_loss,val_accuracy,val_recall,val_precision,act_fn,client_lr,client_momentum,batch_size,epochs
15,12/11/22-201134,12/11/22-201307,93.29165863990784,30,0.051007360219955444,0.6162999272346497,0.48136505484580994,0.7676333785057068,0.05586826801300049,0.5898990035057068,0.4747474789619446,0.7121211886405945,relu,0.1,0.9,8,30
17,12/11/22-201440,12/11/22-201613,92.85978746414185,30,0.05407797545194626,0.593399167060852,0.4328693449497223,0.7678216099739075,0.056462738662958145,0.5757575631141663,0.42828282713890076,0.7210884094238281,relu,0.3,0.3,8,30
21,12/11/22-202051,12/11/22-202224,93.13407039642334,30,0.05006789043545723,0.627525806427002,0.4878760576248169,0.7766261696815491,0.056044962257146835,0.5717171430587769,0.46464645862579346,0.709876537322998,relu,0.5,0.3,8,30
7,12/11/22-195918,12/11/22-200050,92.11824011802673,30,0.05524088069796562,0.5817242860794067,0.41580602526664734,0.7464731931686401,0.05856930837035179,0.5616161823272705,0.4141414165496826,0.7118055820465088,relu,0.03,0.9,8,30
22,12/11/22-202224,12/11/22-202357,92.3189070224762,30,0.051781896501779556,0.605747640132904,0.474854052066803,0.7599712610244751,0.05888446792960167,0.5616161823272705,0.42222222685813904,0.6966666579246521,relu,0.5,0.6,8,30
14,12/11/22-200959,12/11/22-201134,94.35046601295471,30,0.05815732106566429,0.5603951215744019,0.38190391659736633,0.7328737378120422,0.05822599679231644,0.5575757622718811,0.3636363744735718,0.7627118825912476,relu,0.1,0.6,8,30
11,12/11/22-200525,12/11/22-200656,91.2225661277771,30,0.054831668734550476,0.5866636633872986,0.41760215163230896,0.7533414363861084,0.05792934447526932,0.5575757622718811,0.43232324719429016,0.692556619644165,relu,0.05,0.9,8,30
18,12/11/22-201613,12/11/22-201746,92.57896375656128,30,0.05013485252857208,0.6248316168785095,0.48495733737945557,0.7673179507255554,0.059698302298784256,0.5555555820465088,0.4505050480365753,0.6371428370475769,relu,0.3,0.6,8,30
16,12/11/22-201308,12/11/22-201440,92.2416627407074,30,0.057545773684978485,0.5579254627227783,0.3801077604293823,0.7380121946334839,0.05918242037296295,0.5515151619911194,0.3959595859050751,0.7509578466415405,relu,0.3,0.0,8,30
20,12/11/22-201920,12/11/22-202051,90.6214702129364,30,0.05135583505034447,0.6136057376861572,0.4656488597393036,0.7664449214935303,0.058719880878925323,0.5515151619911194,0.4141414165496826,0.6833333373069763,relu,0.5,0.0,8,30
