,start,end,duration,round_epochs,loss,accuracy,recall,precision,val_loss,val_accuracy,val_recall,val_precision,act_fn,client_lr,client_momentum,batch_size,epochs
18,12/11/22-215036,12/11/22-215343,187.21125197410583,30,0.038804445415735245,0.7210263013839722,0.6366601586341858,0.8184486627578735,0.04275345429778099,0.6917808055877686,0.6144813895225525,0.786967396736145,relu,0.3,0.6,8,30
11,12/11/22-212854,12/11/22-213201,186.9447305202484,30,0.03830677643418312,0.7245053052902222,0.6344857811927795,0.82639479637146,0.04336259886622429,0.6878669261932373,0.611545979976654,0.7822278141975403,relu,0.05,0.9,8,30
20,12/11/22-215652,12/11/22-215956,184.27206945419312,30,0.038762181997299194,0.7221134901046753,0.6231789588928223,0.8240367770195007,0.04207373037934303,0.683953046798706,0.6027397513389587,0.7958656549453735,relu,0.5,0.0,8,30
21,12/11/22-215956,12/11/22-220306,189.68185830116272,30,0.03906482085585594,0.7140682935714722,0.6196999549865723,0.8226295113563538,0.044330108910799026,0.6771036982536316,0.6105675101280212,0.7684729099273682,relu,0.5,0.3,8,30
17,12/11/22-214726,12/11/22-215035,188.8229444026947,30,0.03935975208878517,0.7153729200363159,0.6222004890441895,0.818623960018158,0.044086847454309464,0.6682974696159363,0.6017612814903259,0.7884615659713745,relu,0.3,0.3,8,30
14,12/11/22-213810,12/11/22-214116,185.69508910179138,30,0.04426704719662666,0.6788432002067566,0.5595781803131104,0.7981082201004028,0.04550154134631157,0.6673189997673035,0.553816020488739,0.7648648619651794,relu,0.1,0.6,8,30
7,12/11/22-211622,12/11/22-211930,188.4454324245453,30,0.04467570409178734,0.6700369715690613,0.5521852374076843,0.7948356866836548,0.045585740357637405,0.6594911813735962,0.5371819734573364,0.7933526039123535,relu,0.03,0.9,8,30
15,12/11/22-214116,12/11/22-214422,186.67276263237,30,0.04377821460366249,0.6819961071014404,0.5830615162849426,0.7978280186653137,0.04702718183398247,0.6545988321304321,0.557729959487915,0.7681940793991089,relu,0.1,0.9,8,30
22,12/11/22-220306,12/11/22-220614,187.57758688926697,30,0.04625248908996582,0.6595999002456665,0.5519677996635437,0.793529212474823,0.04945433884859085,0.6369863152503967,0.5244618654251099,0.7723342776298523,relu,0.5,0.6,8,30
16,12/11/22-214423,12/11/22-214726,183.49338626861572,30,0.044613175094127655,0.671341598033905,0.552076518535614,0.7979258298873901,0.04675709828734398,0.6340509057044983,0.534246563911438,0.7799999713897705,relu,0.3,0.0,8,30
13,12/11/22-213503,12/11/22-213810,186.47486805915833,30,0.052736617624759674,0.5984996557235718,0.4409654140472412,0.764129638671875,0.04965536668896675,0.6164383292198181,0.4911937415599823,0.7560241222381592,relu,0.1,0.3,8,30
12,12/11/22-213201,12/11/22-213503,181.73678970336914,30,0.056608542799949646,0.5657751560211182,0.39715155959129333,0.745966911315918,0.052947718650102615,0.5988258123397827,0.4109589159488678,0.7954545617103577,relu,0.1,0.0,8,30
10,12/11/22-212545,12/11/22-212854,188.33286094665527,30,0.054931797087192535,0.5814307332038879,0.4128071367740631,0.7527755498886108,0.052935417741537094,0.5900195837020874,0.4275929629802704,0.7974452376365662,relu,0.05,0.6,8,30
3,12/11/22-210351,12/11/22-210701,189.78783440589905,30,0.05728578567504883,0.5639269351959229,0.384431391954422,0.73758864402771,0.055265117436647415,0.568493127822876,0.44129157066345215,0.7262479662895203,relu,0.01,0.9,8,30
6,12/11/22-211313,12/11/22-211621,187.93222284317017,30,0.059479959309101105,0.5449010729789734,0.35301151871681213,0.7280269265174866,0.0578915998339653,0.5636007785797119,0.43150684237480164,0.6977847814559937,relu,0.03,0.6,8,30
5,12/11/22-211004,12/11/22-211313,189.2281527519226,30,0.0669945478439331,0.4622744023799896,0.23570340871810913,0.6724565625190735,0.061684124171733856,0.5401174426078796,0.27299413084983826,0.783707857131958,relu,0.03,0.3,8,30
9,12/11/22-212236,12/11/22-212545,189.49805903434753,30,0.06269146502017975,0.5101109147071838,0.3066971004009247,0.701566755771637,0.059560902416706085,0.5401174426078796,0.3551858961582184,0.7034883499145508,relu,0.05,0.3,8,30
8,12/11/22-211930,12/11/22-212235,185.0230097770691,30,0.06628311425447464,0.4706457853317261,0.2470102161169052,0.6804432272911072,0.06287645548582077,0.514677107334137,0.3131115436553955,0.668058454990387,relu,0.05,0.0,8,30
4,12/11/22-210701,12/11/22-211004,182.63379645347595,30,0.071322001516819,0.4216133952140808,0.1755816489458084,0.6390977501869202,0.06678088754415512,0.4716242551803589,0.21819961071014404,0.6882715821266174,relu,0.03,0.0,8,30
2,12/11/22-210042,12/11/22-210351,188.83079266548157,30,0.0746762827038765,0.3825831711292267,0.12067840993404388,0.6022788882255554,0.06801684200763702,0.4540117383003235,0.16829745471477509,0.751091718673706,relu,0.01,0.6,8,30
19,12/11/22-215343,12/11/22-215651,188.33663702011108,30,0.07721630483865738,0.3613829016685486,0.1657969057559967,0.5994496941566467,0.06977735459804535,0.42270058393478394,0.2045009732246399,0.7307692170143127,relu,0.3,0.9,8,30
1,12/11/22-205733,12/11/22-210042,188.527770280838,30,0.07759343087673187,0.3473581075668335,0.08654054999351501,0.5958083868026733,0.07313204556703568,0.395303338766098,0.1154598817229271,0.659217894077301,relu,0.01,0.3,8,30
0,12/11/22-205430,12/11/22-205733,182.6090545654297,30,0.08088114112615585,0.30484887957572937,0.04511850327253342,0.5845070481300354,0.07673819363117218,0.36399218440055847,0.06164383515715599,0.6702127456665039,relu,0.01,0.0,8,30
23,12/11/22-220614,12/11/22-220808,113.86809611320496,18,0.09006407856941223,0.10273972898721695,0.0,0.0,0.09006722271442413,0.08610567450523376,0.0,0.0,relu,0.5,0.9,8,30
