,clientID,client_lr,client_mom,batch_size,loss,accuracy
1593,20,0.163265306122449,0.9999999999999999,16,0.0151057876646518,0.9019948244094848
1606,20,0.1836734693877551,0.9473684210526315,16,0.0161506086587905,0.8950563669204712
1598,20,0.12244897959183676,0.9999999999999999,16,0.0183937195688486,0.879878580570221
1599,20,0.0816326530612245,0.9999999999999999,16,0.0215368885546922,0.857762336730957
1595,20,0.1836734693877551,0.9999999999999999,32,0.0234213545918464,0.8503903150558472
1594,20,1.0,0.631578947368421,16,0.0235439948737621,0.8456200957298279
1592,20,0.5918367346938775,0.9473684210526315,32,0.0245643276721239,0.8347788453102112
1601,20,0.5918367346938775,0.631578947368421,16,0.0258450992405414,0.8261058330535889
1597,20,1.0,0.3157894736842105,16,0.0278720967471599,0.8100607395172119
1603,20,0.04081632653061224,0.9999999999999999,16,0.0274927280843257,0.8087597489356995
