,clientID,client_lr,client_mom,batch_size,loss,accuracy
792,10,1.0,0.9473684210526315,16,0.0004532966704573,0.9976176023483276
813,10,0.163265306122449,0.9999999999999999,16,0.0007345331250689,0.9964264631271362
793,10,0.5918367346938775,0.9473684210526315,16,0.0006806615856476,0.9958308339118958
797,10,0.5918367346938775,0.9999999999999999,32,0.0011233338154852,0.994044065475464
803,10,1.0,0.9999999999999999,32,0.0007882386562414,0.994044065475464
810,10,0.12244897959183676,0.9999999999999999,16,0.001153887133114,0.994044065475464
795,10,0.1836734693877551,0.9999999999999999,16,0.001405423390679,0.992257297039032
800,10,0.5918367346938775,0.9473684210526315,32,0.0016813046531751,0.9916617274284364
809,10,1.0,0.9473684210526315,32,0.001931159873493,0.989279329776764
804,10,0.5918367346938775,0.9999999999999999,16,0.0023287916556,0.9851101636886596
