,start,end,duration,round_epochs,loss,accuracy,recall,precision,val_loss,val_accuracy,val_recall,val_precision,act_fn,batch_size,client_lr,client_momentum,epochs
15,06/03/21-044452,06/03/21-051629,1896.3124005794525,19,0.00391008798032999,0.8379193544387817,0.8037050366401672,0.885277509689331,0.0051943291909992695,0.7810149192810059,0.7420200705528259,0.8319261074066162,relu,16,0.5,0.9,50
31,06/03/21-081448,06/03/21-083437,1188.9980509281158,24,0.00401648273691535,0.831824779510498,0.7971276640892029,0.8827853798866272,0.005415995605289936,0.7718765735626221,0.7324432730674744,0.8258935213088989,relu,32,0.5,0.9,50
13,06/03/21-025758,06/03/21-040223,3864.531327486038,40,0.004567085299640894,0.8058773875236511,0.7698527574539185,0.86747807264328,0.005763991270214319,0.7540469169616699,0.7120518088340759,0.815099835395813,relu,16,0.5,0.3,50
47,06/03/21-095456,06/03/21-100811,794.4488844871521,29,0.004682679194957018,0.7991793155670166,0.7553704977035522,0.8684009909629822,0.005702956113964319,0.751914918422699,0.6952967047691345,0.8318830728530884,relu,64,0.5,0.9,50
14,06/03/21-040225,06/03/21-044450,2545.873693704605,26,0.004993576090782881,0.7858436107635498,0.740888237953186,0.8609494566917419,0.00586705282330513,0.744650661945343,0.6863647103309631,0.8294892311096191,relu,16,0.5,0.6,50
11,06/03/21-012611,06/03/21-020535,2364.698411464691,24,0.005716235842555761,0.7475863099098206,0.6927347183227539,0.8516320586204529,0.006341402884572744,0.718791663646698,0.6503443121910095,0.824172854423523,relu,16,0.1,0.9,50
29,06/03/21-071534,06/03/21-075052,2118.1162164211273,42,0.005932520143687725,0.7403451800346375,0.6841056942939758,0.8476261496543884,0.006465145852416754,0.7153013348579407,0.6534993052482605,0.8210864067077637,relu,32,0.5,0.3,50
7,06/02/21-232435,06/03/21-002619,3703.574769258499,39,0.005798300728201866,0.7463191151618958,0.6902003288269043,0.8465694785118103,0.006553906947374344,0.7120862007141113,0.6383002400398254,0.814973771572113,relu,16,0.05,0.9,50
30,06/03/21-075054,06/03/21-081446,1432.6035552024841,28,0.005812943447381258,0.7471638917922974,0.6904417276382446,0.8474299907684326,0.006596037652343512,0.7107966542243958,0.6574795842170715,0.8042399287223816,relu,32,0.5,0.6,50
12,06/03/21-020537,06/03/21-025756,3138.7151589393616,33,0.0065255663357675076,0.7118633985519409,0.6395124197006226,0.8393126130104065,0.0069649009965360165,0.690087080001831,0.6120887398719788,0.815204918384552,relu,16,0.5,0.0,50
23,06/03/21-060836,06/03/21-064616,2260.1828503608704,45,0.006846448872238398,0.6971397399902344,0.618151068687439,0.8300786018371582,0.007259876932948828,0.6785072684288025,0.6014717817306519,0.8059926629066467,relu,32,0.05,0.9,50
45,06/03/21-093411,06/03/21-095137,1046.2114498615265,39,0.007882960140705109,0.6483224630355835,0.5564204454421997,0.8102812170982361,0.008108413778245449,0.6366754770278931,0.534580409526825,0.8075214624404907,relu,64,0.5,0.3,50
39,06/03/21-085753,06/03/21-091034,760.6501324176788,28,0.015840642154216766,0.09395365417003632,0.0,0.0,0.01583997532725334,0.09309422969818115,0.0,0.0,relu,64,0.05,0.9,50
6,06/02/21-230002,06/02/21-232433,1471.5022559165955,15,0.015789825469255447,0.08279024809598923,0.0,0.0,0.015781743451952934,0.07922767102718353,0.0,0.0,relu,16,0.05,0.6,50
10,06/03/21-010723,06/03/21-012609,1125.9500706195831,11,0.015817372128367424,0.08013516664505005,0.0,0.0,0.015811802819371223,0.07910731434822083,0.0,0.0,relu,16,0.1,0.6,50
42,06/03/21-091712,06/03/21-092449,456.30454087257385,16,0.015861045569181442,0.07108375430107117,0.0,0.0,0.015860900282859802,0.07117251306772232,0.0,0.0,relu,64,0.1,0.6,50
27,06/03/21-070332,06/03/21-071002,389.93090081214905,7,0.015825537964701653,0.06830798834562302,0.0,0.0,0.015818065032362938,0.06957351416349411,0.0,0.0,relu,32,0.1,0.9,50
8,06/03/21-002621,06/03/21-005716,1855.0824661254883,19,0.015842586755752563,0.06305816769599915,0.0,0.0,0.015841685235500336,0.06423493474721909,0.0,0.0,relu,16,0.1,0.0,50
5,06/02/21-222440,06/02/21-230000,2119.478805541992,22,0.01585409976541996,0.05575669929385185,0.0,0.0,0.01585383526980877,0.055173955857753754,0.0,0.0,relu,16,0.05,0.3,50
28,06/03/21-071004,06/03/21-071532,328.0234673023224,6,0.0158548541367054,0.053524017333984375,0.0,0.0,0.015853218734264374,0.05338583141565323,0.0,0.0,relu,32,0.5,0.0,50
24,06/03/21-064619,06/03/21-065157,338.24559020996094,6,0.01586180552840233,0.05165339261293411,0.0,0.0,0.01586148887872696,0.05314512178301811,0.0,0.0,relu,32,0.1,0.0,50
9,06/03/21-005718,06/03/21-010721,603.5342717170715,6,0.015828708186745644,0.05261887609958649,0.0,0.0,0.015823986381292343,0.05185560882091522,0.0,0.0,relu,16,0.1,0.3,50
46,06/03/21-095139,06/03/21-095454,195.33313369750977,6,0.015826556831598282,0.049118995666503906,0.0,0.0,0.015818312764167786,0.050454337149858475,0.0,0.0,relu,64,0.5,0.6,50
43,06/03/21-092451,06/03/21-092836,225.63309717178345,7,0.015834784135222435,0.04791213944554329,0.0,0.0,0.015829898416996002,0.048872534185647964,0.0,0.0,relu,64,0.1,0.9,50
22,06/03/21-055836,06/03/21-060834,598.556688785553,11,0.01586351916193962,0.04966207966208458,0.0,0.0,0.015863167122006416,0.04798706993460655,0.0,0.0,relu,32,0.05,0.6,50
19,06/03/21-053343,06/03/21-054657,793.5866069793701,15,0.01586064137518406,0.04411054775118828,0.0,0.0,0.015860427170991898,0.04400677606463432,0.0,0.0,relu,32,0.01,0.9,50
44,06/03/21-092838,06/03/21-093409,330.3850951194763,11,0.015850892290472984,0.04411054775118828,0.0,0.0,0.015849871560931206,0.042459357529878616,0.0,0.0,relu,64,0.5,0.0,50
1,06/02/21-214150,06/02/21-215230,639.9843418598175,6,0.015873754397034645,0.031679943203926086,0.0,0.0,0.015873685479164124,0.033278029412031174,0.0,0.0,relu,16,0.01,0.3,50
26,06/03/21-065756,06/03/21-070330,334.5217878818512,6,0.015856727957725525,0.030654115602374077,0.0,0.0,0.015855401754379272,0.030673211440443993,0.0,0.0,relu,32,0.1,0.6,50
0,06/02/21-213129,06/02/21-214149,619.6365866661072,6,0.015871940180659294,0.026852522045373917,0.0,0.0,0.015871692448854446,0.027844879776239395,0.0,0.0,relu,16,0.01,0.0,50
17,06/03/21-052207,06/03/21-052752,344.89247846603394,6,0.01586432196199894,0.020878590643405914,0.0,0.0,0.015864262357354164,0.02061501145362854,0.0,0.0,relu,32,0.01,0.3,50
40,06/03/21-091036,06/03/21-091354,197.90712189674377,6,0.015865394845604897,0.019551049917936325,0.0,0.0,0.01586536504328251,0.02034851163625717,0.0,0.0,relu,64,0.1,0.0,50
35,06/03/21-084429,06/03/21-084743,194.00029063224792,6,0.01586162857711315,0.017378710210323334,0.0,0.0,0.01586141437292099,0.017683519050478935,0.0,0.0,relu,64,0.01,0.9,50
4,06/02/21-221411,06/02/21-222438,626.7097368240356,6,0.01586156152188778,0.01611151359975338,0.0,0.0,0.015860797837376595,0.016239264979958534,0.0,0.0,relu,16,0.05,0.0,50
20,06/03/21-054659,06/03/21-055243,344.28085803985596,6,0.01587037183344364,0.013154719024896622,0.0,0.0,0.015870189294219017,0.015310815535485744,0.0,0.0,relu,32,0.05,0.0,50
32,06/03/21-083439,06/03/21-083753,194.12712740898132,6,0.015868572518229485,0.01641322672367096,0.0,0.0,0.015868596732616425,0.01525923516601324,0.0,0.0,relu,64,0.01,0.0,50
37,06/03/21-085107,06/03/21-085433,206.28328156471252,6,0.015867745503783226,0.013275404460728168,0.0,0.0,0.01586771383881569,0.014356575906276703,0.0,0.0,relu,64,0.05,0.3,50
2,06/02/21-215232,06/02/21-220319,646.8251478672028,6,0.015865633264183998,0.013939174823462963,0.0,0.0,0.015865586698055267,0.01388375461101532,0.0,0.0,relu,16,0.01,0.6,50
33,06/03/21-083755,06/03/21-084117,201.53300142288208,6,0.015878355130553246,0.01200820691883564,0.0,0.0,0.01587831601500511,0.01166579220443964,0.0,0.0,relu,64,0.01,0.3,50
21,06/03/21-055245,06/03/21-055833,348.0278379917145,6,0.0158670824021101,0.008930726908147335,0.0,0.0,0.01586705818772316,0.009516604244709015,0.0,0.0,relu,32,0.05,0.3,50
25,06/03/21-065159,06/03/21-065754,354.8488209247589,6,0.015869857743382454,0.00820661336183548,0.0,0.0,0.015869492664933205,0.008975009433925152,0.0,0.0,relu,32,0.1,0.3,50
34,06/03/21-084119,06/03/21-084427,188.2755250930786,6,0.01586858555674553,0.008508327417075634,0.0,0.0,0.01586807519197464,0.008897638879716396,0.0,0.0,relu,64,0.01,0.6,50
16,06/03/21-051631,06/03/21-052205,334.8155655860901,6,0.01587231643497944,0.00989621039479971,0.0,0.0,0.01587207242846489,0.008579558692872524,0.0,0.0,relu,32,0.01,0.0,50
36,06/03/21-084745,06/03/21-085104,199.5314815044403,6,0.01586977019906044,0.007120443973690271,0.0,0.0,0.01586984284222126,0.00829586572945118,0.0,0.0,relu,64,0.05,0.0,50
38,06/03/21-085435,06/03/21-085751,196.28861093521118,6,0.01586785539984703,0.007361815311014652,0.0,0.0,0.015867674723267555,0.006903192028403282,0.0,0.0,relu,64,0.05,0.6,50
41,06/03/21-091355,06/03/21-091711,195.30878806114197,6,0.01587008498609066,0.007965242490172386,0.0,0.0,0.015869975090026855,0.0066796764731407166,0.0,0.0,relu,64,0.1,0.3,50
3,06/02/21-220321,06/02/21-221410,648.6230270862579,6,0.0158652625977993,0.005853246431797743,0.0,0.0,0.015864286571741104,0.0062068551778793335,0.0,0.0,relu,16,0.01,0.9,50
18,06/03/21-052755,06/03/21-053341,346.0238196849823,6,0.01586800254881382,0.005430847406387329,0.0,0.0,0.015867991372942924,0.005931758787482977,0.0,0.0,relu,32,0.01,0.6,50
