,clientID,client_lr,client_mom,batch_size,loss,accuracy
702,7,0.1836734693877551,0.9473684210526315,16,0.0351163670420646,0.7454031109809875
704,7,1.0,0.631578947368421,16,0.0371834747493267,0.7326732873916626
705,7,0.0816326530612245,0.9999999999999999,16,0.0398574322462081,0.7132754325866699
706,7,0.1836734693877551,0.9999999999999999,32,0.0435040816664695,0.6831682920455933
707,7,1.0,0.0,16,0.0433881357312202,0.6797332763671875
703,7,0.04081632653061224,0.9999999999999999,16,0.0436800271272659,0.6789250373840332
708,7,0.1836734693877551,0.9473684210526315,32,0.045276366174221,0.6720549464225769
713,7,0.12244897959183676,0.9999999999999999,16,0.0453048981726169,0.6714487671852112
710,7,0.12244897959183676,0.9999999999999999,32,0.0463918447494506,0.659325122833252
711,7,0.0816326530612245,0.9999999999999999,32,0.046674121171236,0.6585168838500977
