,start,end,duration,round_epochs,loss,accuracy,recall,precision,val_loss,val_accuracy,val_recall,val_precision,act_fn,batch_size,client_lr,client_momentum,epochs
32,05/31/21-231838,05/31/21-232623,464.9914331436157,35,0.05154867097735405,0.6204875111579895,0.47145941853523254,0.7624750733375549,0.05909564346075058,0.546999990940094,0.4007999897003174,0.6957125663757324,relu,16,0.5,0.6,50
14,05/31/21-212152,05/31/21-213012,500.8772099018097,40,0.04967013746500015,0.633446455001831,0.4844183921813965,0.7756916880607605,0.06138498708605766,0.5321000218391418,0.3790000081062317,0.680919885635376,relu,16,0.05,0.95,50
8,05/31/21-204546,05/31/21-205537,590.9918088912964,50,0.05692698433995247,0.5686516761779785,0.3906201720237732,0.7442680597305298,0.06022651866078377,0.5307999849319458,0.3668999969959259,0.6927869915962219,relu,16,0.03,0.9,50
36,05/31/21-233820,05/31/21-234509,409.11631059646606,32,0.05432801693677902,0.5874729752540588,0.4285714328289032,0.7661334872245789,0.06380466371774673,0.5281000137329102,0.41990000009536743,0.6335244178771973,relu,16,0.7,0.3,50
113,06/01/21-034022,06/01/21-034327,185.3096570968628,40,0.0537206269800663,0.5921012163162231,0.44862696528434753,0.754540741443634,0.06171125918626785,0.5227000117301941,0.3977999985218048,0.6663316488265991,relu,64,0.5,0.9,50
63,06/01/21-011416,06/01/21-011907,291.44366908073425,36,0.05944838002324104,0.5458191633224487,0.368096262216568,0.7391573786735535,0.062210563570261,0.5131000280380249,0.3578000068664551,0.6804868578910828,relu,32,0.1,0.9,50
108,06/01/21-032457,06/01/21-032853,235.80750584602356,44,0.05263970419764519,0.6059858202934265,0.44153040647506714,0.7591512203216553,0.06355326622724533,0.5108000040054321,0.38190001249313354,0.6391631960868835,relu,64,0.3,0.9,50
109,06/01/21-032855,06/01/21-033204,188.3605604171753,35,0.056137457489967346,0.5775995254516602,0.42240050435066223,0.7428106069564819,0.06406231969594955,0.5058000087738037,0.35429999232292175,0.6505692005157471,relu,64,0.3,0.95,50
19,05/31/21-215443,05/31/21-220216,452.8594083786011,36,0.05477198585867882,0.5927183032035828,0.4322739839553833,0.7601736187934875,0.06338435411453247,0.5055000185966492,0.35429999232292175,0.6616246700286865,relu,16,0.07,0.95,50
54,06/01/21-003700,06/01/21-004254,353.75947165489197,50,0.0539274625480175,0.5967293977737427,0.4328910708427429,0.7563342452049255,0.064936563372612,0.5020999908447266,0.399399995803833,0.6258226037025452,relu,32,0.05,0.95,50
72,06/01/21-014820,06/01/21-015332,312.81635880470276,41,0.053219348192214966,0.5988892316818237,0.4470842480659485,0.7594339847564697,0.06607738137245178,0.5019999742507935,0.397599995136261,0.6166253089904785,relu,32,0.5,0.6,50
23,05/31/21-222129,05/31/21-222749,379.7101848125458,28,0.059713214635849,0.53995680809021,0.35143473744392395,0.7159019708633423,0.06402257084846497,0.49900001287460327,0.3686000108718872,0.6559886336326599,relu,16,0.1,0.9,50
37,05/31/21-234511,05/31/21-235102,350.33465456962585,26,0.06026129052042961,0.542116641998291,0.3563714921474457,0.7200748324394226,0.0638374537229538,0.49630001187324524,0.3165000081062317,0.6788932085037231,relu,16,0.7,0.6,50
112,06/01/21-033655,06/01/21-034019,204.25480127334595,41,0.06339319050312042,0.5087935924530029,0.30268436670303345,0.7012151479721069,0.06422539800405502,0.4909999966621399,0.3176000118255615,0.6627712845802307,relu,64,0.5,0.6,50
26,05/31/21-223905,05/31/21-224615,429.47581934928894,35,0.061555828899145126,0.5214440226554871,0.3276766538619995,0.7080000042915344,0.06492067873477936,0.4880000054836273,0.31940001249313354,0.6521028876304626,relu,16,0.3,0.3,50
49,06/01/21-002055,06/01/21-002617,322.5317847728729,45,0.06292709708213806,0.5134217739105225,0.30330145359039307,0.7016416788101196,0.06563043594360352,0.4869999885559082,0.3418999910354614,0.6290708184242249,relu,32,0.03,0.95,50
