,clientID,client_lr,client_mom,batch_size,loss,accuracy
713,9,0.1836734693877551,0.9473684210526315,16,0.0080315461382269,0.9531447887420654
712,9,0.12244897959183676,0.9999999999999999,16,0.0091925133019685,0.941747546195984
715,9,0.5918367346938775,0.631578947368421,16,0.0095623843371868,0.9409033060073853
714,9,1.0,0.3157894736842105,16,0.0106881475076079,0.9337273240089417
717,9,0.163265306122449,0.9473684210526315,16,0.0112431524321436,0.9316167235374452
720,9,0.163265306122449,0.9999999999999999,32,0.0117584746330976,0.9269734025001526
719,9,0.12244897959183676,0.9473684210526315,16,0.0116311190649867,0.9252849221229552
721,9,0.1836734693877551,0.9999999999999999,16,0.0129580227658152,0.92233008146286
723,9,0.5918367346938775,0.3157894736842105,16,0.0159621369093656,0.8982692956924438
741,9,1.0,0.0,16,0.0154099036008119,0.8982692956924438
