,start,end,duration,round_epochs,loss,accuracy,recall,precision,val_loss,val_accuracy,val_recall,val_precision,act_fn,client_lr,client_momentum,batch_size,epochs
21,12/12/22-003656,12/12/22-003807,70.64403462409973,30,0.05266892537474632,0.6034482717514038,0.4514903426170349,0.7698056697845459,0.056559011340141296,0.5721784830093384,0.443569540977478,0.725321888923645,relu,0.5,0.3,8,30
11,12/12/22-002523,12/12/22-002634,70.64404273033142,30,0.05649416521191597,0.5654587745666504,0.3971361815929413,0.7377850413322449,0.061097268015146255,0.5433070659637451,0.3700787425041199,0.6650943160057068,relu,0.05,0.9,8,30
18,12/12/22-003327,12/12/22-003437,70.0221574306488,30,0.05633886530995369,0.5759789347648621,0.4105786085128784,0.74654620885849,0.059654079377651215,0.5275590419769287,0.3727034032344818,0.6995074152946472,relu,0.3,0.6,8,30
7,12/12/22-002050,12/12/22-002201,71.08416604995728,30,0.06056612730026245,0.5312682390213013,0.33898305892944336,0.7323232293128967,0.0625365823507309,0.5170603394508362,0.341207355260849,0.6878306865692139,relu,0.03,0.9,8,30
20,12/12/22-003548,12/12/22-003656,68.45610070228577,30,0.056440092623233795,0.5759789347648621,0.4059029817581177,0.7380446195602417,0.06329958140850067,0.5118110179901123,0.38057741522789,0.644444465637207,relu,0.5,0.0,8,30
15,12/12/22-003004,12/12/22-003114,69.96620678901672,30,0.0580243356525898,0.558737576007843,0.38106369972229004,0.732172966003418,0.0621502585709095,0.5118110179901123,0.30708661675453186,0.7452229261398315,relu,0.1,0.9,8,30
17,12/12/22-003223,12/12/22-003327,63.907514333724976,27,0.05936417728662491,0.5455873608589172,0.3588544726371765,0.7189695835113525,0.06328404694795609,0.4881889820098877,0.34383201599121094,0.668367326259613,relu,0.3,0.3,8,30
22,12/12/22-003807,12/12/22-003918,70.62552499771118,30,0.05534546822309494,0.5841612815856934,0.4313267171382904,0.7432023882865906,0.0660874992609024,0.4881889820098877,0.3700787425041199,0.6294642686843872,relu,0.5,0.6,8,30
14,12/12/22-002854,12/12/22-003004,70.13190937042236,30,0.06213543564081192,0.5189947485923767,0.31063705682754517,0.7105615139007568,0.06518635153770447,0.47769027948379517,0.278215229511261,0.6928104758262634,relu,0.1,0.6,8,30
16,12/12/22-003114,12/12/22-003223,68.52971816062927,30,0.06165797635912895,0.5178258419036865,0.31998831033706665,0.712890625,0.06707305461168289,0.4750656187534332,0.33595800399780273,0.656410276889801,relu,0.3,0.0,8,30
13,12/12/22-002743,12/12/22-002853,70.57144904136658,30,0.0689631849527359,0.4509058892726898,0.21741671860218048,0.6532045602798462,0.06726046651601791,0.46194225549697876,0.2335958033800125,0.6592592597007751,relu,0.1,0.3,8,30
10,12/12/22-002413,12/12/22-002523,70.11243605613708,30,0.06800109148025513,0.45178258419036865,0.2244301587343216,0.6730937957763672,0.06820879131555557,0.4593175947666168,0.2020997405052185,0.6936936974525452,relu,0.05,0.6,8,30
12,12/12/22-002634,12/12/22-002742,68.31877517700195,30,0.07118342071771622,0.4298655688762665,0.17738164961338043,0.6356021165847778,0.07013362646102905,0.43044620752334595,0.1942257285118103,0.6379310488700867,relu,0.1,0.0,8,30
6,12/12/22-001939,12/12/22-002050,70.37720322608948,30,0.07455766946077347,0.3860315680503845,0.1312098205089569,0.5978695154190063,0.07080748677253723,0.4251968562602997,0.15748031437397003,0.6896551847457886,relu,0.03,0.6,8,30
3,12/12/22-001608,12/12/22-001719,70.86163854598999,30,0.07208078354597092,0.41905319690704346,0.16540035605430603,0.6261062026023865,0.07232172787189484,0.41469815373420715,0.16535432636737823,0.5887850522994995,relu,0.01,0.9,8,30
19,12/12/22-003437,12/12/22-003547,70.05288934707642,30,0.07394538819789886,0.3909994065761566,0.1846873164176941,0.6326326131820679,0.07228639721870422,0.4094488322734833,0.2335958033800125,0.6180555820465088,relu,0.3,0.9,8,30
8,12/12/22-002201,12/12/22-002311,69.84837341308594,30,0.07707887142896652,0.35768556594848633,0.09175920486450195,0.5946969985961914,0.07416354864835739,0.40682414174079895,0.1548556387424469,0.5899999737739563,relu,0.05,0.0,8,30
9,12/12/22-002311,12/12/22-002413,61.32928776741028,26,0.07603670656681061,0.3708357810974121,0.11922851949930191,0.6044444441795349,0.0758168026804924,0.3648293912410736,0.13648293912410736,0.5252525210380554,relu,0.05,0.3,8,30
4,12/12/22-001719,12/12/22-001828,69.28689432144165,30,0.07905635982751846,0.32933956384658813,0.06078316643834114,0.5546666383743286,0.07554492354393005,0.3569553792476654,0.08661417663097382,0.7021276354789734,relu,0.03,0.0,8,30
5,12/12/22-001829,12/12/22-001939,70.3634717464447,30,0.0778866857290268,0.35271769762039185,0.08153127133846283,0.5788381695747375,0.07668329030275345,0.34383201599121094,0.08661417663097382,0.5322580933570862,relu,0.03,0.3,8,30
2,12/12/22-001457,12/12/22-001608,70.52205610275269,30,0.0833757072687149,0.2662185728549957,0.024547047913074493,0.52173912525177,0.08078339695930481,0.33595800399780273,0.031496062874794006,0.5714285969734192,relu,0.01,0.6,8,30
0,12/12/22-001236,12/12/22-001345,69.02989149093628,30,0.08661787956953049,0.19579192996025085,0.004383401479572058,0.4545454680919647,0.08592047542333603,0.2335958033800125,0.0,0.0,relu,0.01,0.0,8,30
1,12/12/22-001345,12/12/22-001457,71.40350794792175,30,0.08591795712709427,0.2162478119134903,0.011689070612192154,0.5333333611488342,0.08508559316396713,0.23097112774848938,0.010498687624931335,0.800000011920929,relu,0.01,0.3,8,30
23,12/12/22-003918,12/12/22-003956,38.113176107406616,16,0.0900445505976677,0.10520163923501968,0.0,0.0,0.09002554416656494,0.10498687624931335,0.0,0.0,relu,0.5,0.9,8,30
