,start,end,duration,round_epochs,loss,accuracy,recall,precision,val_loss,val_accuracy,val_recall,val_precision,act_fn,client_lr,client_momentum,batch_size,epochs
18,12/12/22-011049,12/12/22-011239,110.83425641059875,30,0.04596605896949768,0.6566727757453918,0.5394881367683411,0.7915772795677185,0.048831477761268616,0.625,0.5065789222717285,0.7857142686843872,relu,0.3,0.6,8,30
21,12/12/22-011619,12/12/22-011810,110.51524209976196,30,0.04588785022497177,0.6566727757453918,0.5367459058761597,0.7930848002433777,0.05307915806770325,0.6085526347160339,0.4950657784938812,0.7359412908554077,relu,0.5,0.3,8,30
20,12/12/22-011430,12/12/22-011619,108.79910612106323,30,0.04799967631697655,0.6440585255622864,0.505850076675415,0.785856306552887,0.05258769169449806,0.6085526347160339,0.5032894611358643,0.7216981053352356,relu,0.5,0.0,8,30
7,12/12/22-005039,12/12/22-005228,109.53849458694458,30,0.05130466818809509,0.6199268698692322,0.45886653661727905,0.7706478238105774,0.054487574845552444,0.5953947305679321,0.49177631735801697,0.6985981464385986,relu,0.03,0.9,8,30
15,12/12/22-010519,12/12/22-010710,111.09478974342346,30,0.050775837153196335,0.6195612549781799,0.4722120761871338,0.7752100825309753,0.05328049138188362,0.5904605388641357,0.4950657784938812,0.7323601245880127,relu,0.1,0.9,8,30
22,12/12/22-011810,12/12/22-012000,109.88182640075684,30,0.05134652927517891,0.6193784475326538,0.4844606816768646,0.7606199979782104,0.05517468973994255,0.5838815569877625,0.44572368264198303,0.7424657344818115,relu,0.5,0.6,8,30
11,12/12/22-005758,12/12/22-005949,110.92915654182434,30,0.04858444258570671,0.635283350944519,0.4936014711856842,0.7853403091430664,0.05551039054989815,0.5657894611358643,0.4572368562221527,0.7055837512016296,relu,0.05,0.9,8,30
16,12/12/22-010710,12/12/22-010858,108.22407102584839,30,0.05292480066418648,0.603839099407196,0.4471663534641266,0.7554045915603638,0.05928653106093407,0.5608552694320679,0.46875,0.680190920829773,relu,0.3,0.0,8,30
13,12/12/22-010138,12/12/22-010328,110.04379153251648,30,0.062044233083724976,0.5164533853530884,0.30914077162742615,0.7084206342697144,0.061972737312316895,0.5115131735801697,0.35361841320991516,0.6635802388191223,relu,0.1,0.3,8,30
10,12/12/22-005607,12/12/22-005758,111.1436083316803,30,0.06471915543079376,0.4877513647079468,0.2727605104446411,0.6881918907165527,0.06174089387059212,0.49671053886413574,0.3256579041481018,0.7096773982048035,relu,0.05,0.6,8,30
3,12/12/22-004317,12/12/22-004507,109.66364645957947,30,0.06516672670841217,0.48299816250801086,0.2709323465824127,0.694796085357666,0.06374407559633255,0.4950657784938812,0.31414473056793213,0.6773049831390381,relu,0.01,0.9,8,30
12,12/12/22-005950,12/12/22-010138,107.97387337684631,30,0.06703775376081467,0.4659963548183441,0.2422303408384323,0.6743002533912659,0.06360535323619843,0.49177631735801697,0.2565789520740509,0.7358490824699402,relu,0.1,0.0,8,30
17,12/12/22-010859,12/12/22-011048,109.64202952384949,30,0.04728086292743683,0.6526508331298828,0.521755039691925,0.7847126722335815,0.06577868014574051,0.4884868562221527,0.37335526943206787,0.6394366025924683,relu,0.3,0.3,8,30
9,12/12/22-005417,12/12/22-005607,109.52613139152527,30,0.06819320470094681,0.4575868248939514,0.22212065756320953,0.6705297827720642,0.06502863764762878,0.4868420958518982,0.25822368264198303,0.6977777481079102,relu,0.05,0.3,8,30
