,start,end,duration,round_epochs,loss,accuracy,recall,precision,val_loss,val_accuracy,val_recall,val_precision,act_fn,batch_size,client_lr,client_momentum,epochs
63,06/22/21-034114,06/22/21-034151,37.44494986534119,30,0.014649895951151848,0.9042046070098877,0.88621586561203,0.9374140501022339,0.02890346199274063,0.8109161853790283,0.7855750322341919,0.8466386795043945,relu,32,0.09,0.9,30
19,06/22/21-031623,06/22/21-031719,56.09248113632202,29,0.01348493155092001,0.9165583252906799,0.9033376574516296,0.9303571581840515,0.03440999612212181,0.7914230227470398,0.7875243425369263,0.8015872836112976,relu,16,0.07,0.95,30
9,06/22/21-030946,06/22/21-031046,59.68238067626953,30,0.018085449934005737,0.8794971704483032,0.8511053323745728,0.9211822748184204,0.03207249566912651,0.7914230227470398,0.7582846283912659,0.827659547328949,relu,16,0.03,0.95,30
69,06/22/21-034401,06/22/21-034438,36.45672559738159,30,0.013289890252053738,0.9133073091506958,0.9016038179397583,0.9344115257263184,0.03496034815907478,0.7875243425369263,0.7777777910232544,0.8044354915618896,relu,32,0.1,0.95,30
36,06/22/21-032957,06/22/21-033055,58.31905937194824,29,0.013220454566180706,0.9148244261741638,0.9018205404281616,0.9377958178520203,0.03395792841911316,0.7738791704177856,0.7680311799049377,0.8024439811706543,relu,16,0.5,0.3,30
23,06/22/21-031913,06/22/21-032015,61.22938370704651,30,0.012652557343244553,0.9174252152442932,0.9087559580802917,0.9332294464111328,0.03694797679781914,0.7699804902076721,0.7582846283912659,0.7906504273414612,relu,16,0.09,0.9,30
32,06/22/21-032632,06/22/21-032727,55.40964365005493,28,0.015441342256963253,0.9003034234046936,0.883181631565094,0.9303653240203857,0.03578532859683037,0.7680311799049377,0.7504873275756836,0.7987551689147949,relu,16,0.3,0.6,30
14,06/22/21-031308,06/22/21-031411,62.762763261795044,30,0.010609494522213936,0.9343302845954895,0.922626793384552,0.9514975547790527,0.03817625343799591,0.764132559299469,0.752436637878418,0.7861506938934326,relu,16,0.05,0.95,30
49,06/22/21-033552,06/22/21-033627,35.52168130874634,30,0.020123081281781197,0.8660598397254944,0.8315994739532471,0.920806348323822,0.034096572548151016,0.7602339386940002,0.7309941649436951,0.8259912133216858,relu,32,0.03,0.95,30
31,06/22/21-032532,06/22/21-032631,59.30860662460327,30,0.015611199662089348,0.8981360793113708,0.8758127689361572,0.9349837899208069,0.03654751554131508,0.7602339386940002,0.7231968641281128,0.8065217137336731,relu,16,0.3,0.3,30
