,clientID,client_lr,client_mom,batch_size,loss,accuracy
1112,14,1.0,0.9999999999999999,16,0.0034491103142499,0.8562591075897217
1116,14,1.0,0.9473684210526315,16,0.0034947076346725,0.8538482785224915
1113,14,1.0,0.9999999999999999,32,0.0035530354361981,0.8529840111732483
1115,14,0.5918367346938775,0.9473684210526315,16,0.0037146003451198,0.8467976450920105
1114,14,0.5918367346938775,0.9999999999999999,16,0.0037280481774359,0.8454330563545227
1117,14,0.5918367346938775,0.9999999999999999,32,0.0038591919001191,0.8387008905410767
1119,14,1.0,0.9473684210526315,32,0.0041035073809325,0.8279657959938049
1118,14,0.163265306122449,0.9999999999999999,16,0.0042536263354122,0.8210971355438232
1121,14,0.1836734693877551,0.9999999999999999,16,0.0043153236620128,0.8160480260848999
1120,14,0.5918367346938775,0.9473684210526315,32,0.0044744662009179,0.8097707629203796
