,clientID,client_lr,client_mom,batch_size,loss,accuracy
953,12,1.0,0.9473684210526315,16,0.0035923109389841,0.8491175174713135
954,12,0.5918367346938775,0.9999999999999999,32,0.0036874706856906,0.8477984070777893
952,12,0.5918367346938775,0.9999999999999999,16,0.0036356362979859,0.8469796180725098
956,12,1.0,0.9999999999999999,16,0.0037292204797267,0.8440684080123901
959,12,1.0,0.9473684210526315,32,0.0038836984895169,0.8372452855110168
958,12,0.5918367346938775,0.9473684210526315,16,0.0038826572708785,0.8354257345199585
955,12,0.1836734693877551,0.9999999999999999,16,0.004110611975193,0.8276019096374512
957,12,1.0,0.9999999999999999,32,0.0042788609862327,0.8180949687957764
960,12,0.163265306122449,0.9999999999999999,16,0.0043023144826292,0.8170942664146423
961,12,0.12244897959183676,0.9999999999999999,16,0.0045885709114372,0.807314395904541
