,clientID,client_lr,client_mom,batch_size,loss,accuracy
313,4,0.5918367346938775,0.9473684210526315,32,0.012650167569518,0.9157320261001588
320,4,0.163265306122449,0.9999999999999999,32,0.0131231565028429,0.9154289364814758
314,4,1.0,0.631578947368421,16,0.0134406611323356,0.9139133095741272
325,4,1.0,0.631578947368421,32,0.0138738276436924,0.9127008318901062
317,4,0.163265306122449,0.9473684210526315,16,0.015662882477045,0.8978478312492371
322,4,0.1836734693877551,0.9473684210526315,16,0.0163767598569393,0.8945134878158569
316,4,0.12244897959183676,0.9999999999999999,32,0.0170877482742071,0.8884510397911072
328,4,0.5918367346938775,0.631578947368421,16,0.017340064048767,0.8884510397911072
318,4,0.12244897959183676,0.9473684210526315,16,0.0182654131203889,0.8854198455810547
315,4,0.1836734693877551,0.9999999999999999,16,0.0196229498833417,0.8748105764389038
