,clientID,client_lr,client_mom,batch_size,loss,accuracy
1356,17,1.0,0.631578947368421,16,0.0272631309926509,0.8217054009437561
1357,17,0.0816326530612245,0.9999999999999999,16,0.0258649121969938,0.8165374398231506
1354,17,0.04081632653061224,0.9999999999999999,16,0.0309390276670455,0.8087855577468872
1352,17,0.0816326530612245,0.9473684210526315,16,0.0294399205595254,0.7932816743850708
1355,17,0.163265306122449,0.9473684210526315,16,0.032335314899683,0.7829457521438599
1429,17,0.5918367346938775,0.631578947368421,16,0.0322056412696838,0.7803617715835571
1423,17,0.1836734693877551,0.9999999999999999,32,0.033135674893856,0.7726098299026489
1430,17,0.0816326530612245,0.3157894736842105,16,0.0351103208959102,0.7700258493423462
1353,17,0.163265306122449,0.631578947368421,16,0.0347317196428775,0.762273907661438
1371,17,0.04081632653061224,0.9473684210526315,16,0.0332808122038841,0.762273907661438
