,clientID,client_lr,client_mom,batch_size,loss,accuracy
360,7,1.0,1.0,32,0.0033607990480959,0.8597455620765686
361,7,1.0,1.0,16,0.0033674649894237,0.8589944243431091
363,7,1.0,0.6666666666666666,16,0.0033284046221524,0.8576204776763916
362,7,0.1836734693877551,1.0,16,0.0035260564181953,0.8526650071144104
364,7,0.0816326530612245,1.0,16,0.0036105527542531,0.8476271629333496
365,7,1.0,1.0,64,0.0036326104309409,0.8450211882591248
366,7,1.0,0.3333333333333333,16,0.0036769602447748,0.8443617224693298
369,7,1.0,0.3333333333333333,32,0.003710223827511,0.8435052633285522
368,7,1.0,0.0,16,0.0037743316497653,0.8410183787345886
367,7,0.1836734693877551,1.0,32,0.0037319308612495,0.8407756686210632
