,clientID,client_lr,client_mom,batch_size,loss,accuracy
1438,14,1.0,0.631578947368421,32,0.0295887179672718,0.7903155088424683
1437,14,0.12244897959183676,0.9473684210526315,16,0.0314854308962821,0.7793103456497192
1444,14,1.0,0.9473684210526315,64,0.0378734357655048,0.7355832457542419
1439,14,0.5918367346938775,0.3157894736842105,16,0.0364092104136943,0.7349963188171387
1442,14,0.5918367346938775,0.631578947368421,16,0.0374024473130703,0.7291269302368164
1446,14,0.0816326530612245,0.9999999999999999,16,0.0387794598937034,0.7235509753227234
1441,14,0.1836734693877551,0.9999999999999999,64,0.0381690748035907,0.7231107950210571
1440,14,0.5918367346938775,0.9473684210526315,64,0.0385815314948558,0.7214967012405396
1452,14,0.5918367346938775,0.9473684210526315,32,0.0394521355628967,0.7172414064407349
1443,14,0.12244897959183676,0.9999999999999999,32,0.0394220165908336,0.7137197256088257
