,clientID,client_lr,client_mom,batch_size,loss,accuracy
293,3,0.04081632653061224,0.9999999999999999,16,0.0207267720252275,0.8678062558174133
284,3,1.0,0.9473684210526315,64,0.0204434357583522,0.8672364950180054
285,3,0.12244897959183676,0.9999999999999999,16,0.0215913206338882,0.8541310429573059
289,3,0.5918367346938775,0.9473684210526315,64,0.0226532332599163,0.8541310429573059
287,3,0.0816326530612245,0.9999999999999999,16,0.0228588338941335,0.8467236757278442
283,3,0.5918367346938775,0.631578947368421,16,0.0231409016996622,0.8444444537162781
282,3,0.1836734693877551,0.9999999999999999,16,0.0232993513345718,0.8421652317047119
292,3,0.5918367346938775,0.9999999999999999,64,0.0241747889667749,0.8370370268821716
291,3,1.0,0.631578947368421,32,0.0245731994509696,0.8347578644752502
286,3,0.12244897959183676,0.9473684210526315,16,0.0240163207054138,0.8341880440711975
