,clientID,client_lr,client_mom,batch_size,loss,accuracy
957,12,0.5918367346938775,0.9999999999999999,16,0.00245106453076,0.8999593257904053
952,12,0.5918367346938775,0.9999999999999999,32,0.0024795406498014,0.8987398743629456
955,12,1.0,0.9473684210526315,32,0.002550947247073,0.8977914452552795
958,12,0.5918367346938775,0.9473684210526315,16,0.0025838299188762,0.895894467830658
954,12,1.0,0.9473684210526315,16,0.0026010680012404,0.8957589864730835
953,12,1.0,0.9999999999999999,16,0.0026191447395831,0.8941782116889954
956,12,1.0,0.9999999999999999,32,0.0027232978027313,0.8879905939102173
960,12,0.1836734693877551,0.9999999999999999,16,0.0028230047319084,0.8844225406646729
959,12,0.163265306122449,0.9999999999999999,16,0.0029000006616115,0.8829321265220642
962,12,1.0,0.631578947368421,16,0.0030855066142976,0.8753443956375122
