,clientID,client_lr,client_mom,batch_size,loss,accuracy
794,10,1.0,0.9473684210526315,16,0.001318852067925,0.948104441165924
793,10,0.5918367346938775,0.9473684210526315,16,0.0013957002665847,0.9446538090705872
796,10,0.5918367346938775,0.9999999999999999,32,0.001400209730491,0.9445176124572754
795,10,1.0,0.9999999999999999,16,0.0014839812647551,0.9419296383857728
797,10,1.0,0.9999999999999999,32,0.0015257720369845,0.9391600489616394
798,10,1.0,0.9473684210526315,32,0.0015343285631388,0.937843382358551
792,10,0.5918367346938775,0.9999999999999999,16,0.0015722011448815,0.9361634254455566
799,10,0.1836734693877551,0.9999999999999999,16,0.0016306415200233,0.9346651434898376
801,10,0.163265306122449,0.9999999999999999,16,0.0016289422055706,0.9345743656158448
802,10,0.5918367346938775,0.9473684210526315,32,0.0016581998206675,0.9324404001235962
