,clientID,client_lr,client_mom,batch_size,loss,accuracy
1593,20,1.0,0.9999999999999999,16,0.0040811691433191,0.8238791227340698
1596,20,1.0,0.9999999999999999,32,0.0041911089792847,0.8206571340560913
1599,20,0.5918367346938775,0.9999999999999999,32,0.0042380574159324,0.8166636228561401
1592,20,0.5918367346938775,0.9999999999999999,16,0.004250350408256,0.8149392008781433
1595,20,1.0,0.9473684210526315,16,0.004418215714395,0.8097204566001892
1594,20,0.5918367346938775,0.9473684210526315,16,0.0044177900999784,0.8096296787261963
1602,20,1.0,0.9473684210526315,32,0.0044590947218239,0.8078598380088806
1597,20,0.163265306122449,0.9999999999999999,16,0.0044799530878663,0.8075875639915466
1598,20,0.1836734693877551,0.9999999999999999,16,0.0046509620733559,0.7977400422096252
1600,20,1.0,0.631578947368421,16,0.0048165982589125,0.7949264645576477
