,clientID,client_lr,client_mom,batch_size,loss,accuracy
643,8,0.0816326530612245,0.9999999999999999,16,0.0629782602190971,0.5126530528068542
632,8,0.163265306122449,0.9473684210526315,16,0.0647646412253379,0.4971428513526916
644,8,0.5918367346938775,0.631578947368421,16,0.0651389509439468,0.4938775599002838
642,8,0.04081632653061224,0.9999999999999999,16,0.0663179904222488,0.4783673584461212
670,8,1.0,0.3157894736842105,16,0.067255288362503,0.4677551090717315
641,8,0.1836734693877551,0.9999999999999999,32,0.0657799690961837,0.4644897878170013
661,8,1.0,0.631578947368421,16,0.0666816309094429,0.4620408117771148
664,8,0.163265306122449,0.9473684210526315,32,0.0685819461941719,0.4579591751098633
663,8,0.12244897959183676,0.9999999999999999,16,0.0682604536414146,0.4555101990699768
649,8,0.5918367346938775,0.9473684210526315,32,0.0691594555974006,0.4555101990699768
