,clientID,client_lr,client_mom,batch_size,loss,accuracy
1034,13,0.1836734693877551,0.9999999999999999,32,0.0158068481832742,0.8958333134651184
1033,13,0.5918367346938775,0.631578947368421,16,0.0189707055687904,0.8795289993286133
1042,13,0.12244897959183676,0.9473684210526315,16,0.0195086766034364,0.8740941882133484
1035,13,0.1836734693877551,0.9999999999999999,16,0.0199703555554151,0.8709239363670349
1038,13,0.163265306122449,0.9473684210526315,16,0.0194522012025117,0.8686594367027283
1049,13,0.1836734693877551,0.9473684210526315,16,0.022424517199397,0.8500905632972717
1053,13,1.0,0.631578947368421,16,0.0238674189895391,0.8401268124580383
1036,13,0.163265306122449,0.9473684210526315,32,0.0242577251046895,0.8378623127937317
1037,13,1.0,0.9473684210526315,32,0.0242069214582443,0.8378623127937317
1047,13,0.163265306122449,0.9999999999999999,32,0.0240401253104209,0.8297101259231567
