,start,end,duration,round_epochs,loss,accuracy,recall,precision,val_loss,val_accuracy,val_recall,val_precision,act_fn,batch_size,client_lr,client_momentum,epochs
13,05/31/21-033123,05/31/21-033502,218.58952975273132,18,0.09042271226644516,0.08695652335882187,0.0,0.0,0.08980324864387512,0.14669999480247498,0.0,0.0,relu,16,0.05,0.9,50
2,05/31/21-030429,05/31/21-030750,201.4982602596283,14,0.09184816479682922,0.1304347813129425,0.0,0.0,0.08974982053041458,0.14110000431537628,0.0,0.0,relu,16,0.01,0.6,50
58,05/31/21-050626,05/31/21-050818,112.00391888618469,8,0.08858489245176315,0.1304347813129425,0.0,0.0,0.09007837623357773,0.13349999487400055,0.0,0.0,relu,32,0.07,0.9,50
82,05/31/21-055213,05/31/21-055350,96.48155045509338,6,0.0974789634346962,0.17391304671764374,0.0,0.0,0.09115205705165863,0.13279999792575836,0.0,0.0,relu,64,0.01,0.6,50
17,05/31/21-034136,05/31/21-034428,171.89818811416626,13,0.09075172245502472,0.0,0.0,0.0,0.08988545089960098,0.13199999928474426,0.0,0.0,relu,16,0.07,0.6,50
114,05/31/21-064448,05/31/21-064646,117.921884059906,11,0.08953828364610672,0.21739129722118378,0.0,0.0,0.09030436724424362,0.12780000269412994,0.0,0.0,relu,64,0.5,0.95,50
71,05/31/21-053204,05/31/21-053354,109.98788547515869,8,0.09303790330886841,0.0,0.0,0.0,0.09006627649068832,0.12759999930858612,0.0,0.0,relu,32,0.5,0.3,50
35,05/31/21-042326,05/31/21-042602,155.8355839252472,10,0.0909980908036232,0.08695652335882187,0.0,0.0,0.09024147689342499,0.12690000236034393,0.0,0.0,relu,16,0.7,0.0,50
115,05/31/21-064648,05/31/21-064816,87.9954845905304,6,0.09066325426101685,0.17391304671764374,0.0,0.0,0.08990819752216339,0.12319999933242798,0.0,0.0,relu,64,0.7,0.0,50
20,05/31/21-034857,05/31/21-035109,131.8978681564331,7,0.09317296743392944,0.043478261679410934,0.0,0.0,0.08996769785881042,0.12280000001192093,0.0,0.0,relu,16,0.1,0.0,50
98,05/31/21-061721,05/31/21-061904,103.14093589782715,11,0.09149717539548874,0.1304347813129425,0.0,0.0,0.0900268480181694,0.1225999966263771,0.0,0.0,relu,64,0.07,0.9,50
101,05/31/21-062228,05/31/21-062410,101.94384670257568,11,0.09363044053316116,0.043478261679410934,0.0,0.0,0.09005053341388702,0.12189999967813492,0.0,0.0,relu,64,0.1,0.3,50
