,start,end,duration,round_epochs,loss,accuracy,recall,precision,val_loss,val_accuracy,val_recall,val_precision,act_fn,client_lr,client_momentum,batch_size,epochs
18,12/12/22-203707,12/12/22-203910,122.5280327796936,30,0.043601810932159424,0.678297758102417,0.5636719465255737,0.8132204413414001,0.04932723939418793,0.6363636255264282,0.5586510300636292,0.7485265135765076,relu,0.3,0.6,8,30
17,12/12/22-203503,12/12/22-203707,123.6563651561737,30,0.04730444401502609,0.6460133790969849,0.5144301056861877,0.7939104437828064,0.04965445399284363,0.6290322542190552,0.464809387922287,0.7769607901573181,relu,0.3,0.3,8,30
15,12/12/22-203059,12/12/22-203302,123.36530780792236,30,0.048070576041936874,0.6391651630401611,0.5145931839942932,0.7860522866249084,0.05403412878513336,0.6217008829116821,0.5175952911376953,0.7218813896179199,relu,0.1,0.9,8,30
20,12/12/22-204114,12/12/22-204315,120.97548937797546,30,0.048581406474113464,0.6354149580001831,0.5044839382171631,0.7854785323143005,0.05040079727768898,0.6187683343887329,0.5043988227844238,0.762749433517456,relu,0.5,0.0,8,30
16,12/12/22-203303,12/12/22-203503,120.49599289894104,30,0.05181882157921791,0.6088374257087708,0.4638839066028595,0.7649905681610107,0.05200660228729248,0.6158357858657837,0.4824046790599823,0.7443438768386841,relu,0.3,0.0,8,30
22,12/12/22-204519,12/12/22-204722,123.40161991119385,30,0.052322499454021454,0.6039458513259888,0.47154736518859863,0.7642706036567688,0.04973403736948967,0.6143695116043091,0.5102639198303223,0.7733333110809326,relu,0.5,0.6,8,30
21,12/12/22-204315,12/12/22-204519,123.42953586578369,30,0.04488762095570564,0.6600358486175537,0.5463883876800537,0.8105950355529785,0.05191013589501381,0.5982404947280884,0.4868035316467285,0.7248908281326294,relu,0.5,0.3,8,30
11,12/12/22-202246,12/12/22-202451,124.39582371711731,30,0.04883798584342003,0.6349257826805115,0.4947007894515991,0.7884615659713745,0.05336207151412964,0.5938416719436646,0.4970674514770508,0.7290322780609131,relu,0.05,0.9,8,30
14,12/12/22-202855,12/12/22-203059,123.5101592540741,30,0.05603908747434616,0.5734550952911377,0.40371760725975037,0.7469080090522766,0.05637737736105919,0.5865102410316467,0.4002932608127594,0.7279999852180481,relu,0.1,0.6,8,30
7,12/12/22-201432,12/12/22-201636,123.87271976470947,30,0.051735252141952515,0.6062285900115967,0.4560573995113373,0.7663013935089111,0.05715667083859444,0.5733137726783752,0.4472140669822693,0.694760799407959,relu,0.03,0.9,8,30
13,12/12/22-202652,12/12/22-202855,123.16217756271362,30,0.06085912510752678,0.5207891464233398,0.3350725471973419,0.7220660448074341,0.05811391398310661,0.5527859330177307,0.3299120366573334,0.7281553149223328,relu,0.1,0.3,8,30
