,start,end,duration,round_epochs,loss,accuracy,recall,precision,val_loss,val_accuracy,val_recall,val_precision,act_fn,client_lr,client_momentum,batch_size,epochs
2,12/12/22-195135,12/12/22-195138,3.0347869396209717,19,0.08996360003948212,0.12941177189350128,0.0,0.0,0.08868420124053955,0.20000000298023224,0.0,0.0,relu,0.01,0.6,8,30
3,12/12/22-195138,12/12/22-195141,2.6908979415893555,15,0.08949603140354156,0.11764705926179886,0.0,0.0,0.08917883783578873,0.20000000298023224,0.0,0.0,relu,0.01,0.9,8,30
21,12/12/22-195228,12/12/22-195231,3.223080635070801,21,0.08839578926563263,0.15294118225574493,0.0,0.0,0.08954404294490814,0.20000000298023224,0.0,0.0,relu,0.5,0.3,8,30
12,12/12/22-195204,12/12/22-195206,2.331630229949951,11,0.08897612988948822,0.15294118225574493,0.0,0.0,0.08956705033779144,0.10000000149011612,0.0,0.0,relu,0.1,0.0,8,30
1,12/12/22-195133,12/12/22-195135,2.3637216091156006,11,0.09089677780866623,0.0941176488995552,0.0,0.0,0.0919615775346756,0.10000000149011612,0.0,0.0,relu,0.01,0.3,8,30
22,12/12/22-195232,12/12/22-195234,2.37199068069458,11,0.08965998888015747,0.16470588743686676,0.0,0.0,0.08955647796392441,0.10000000149011612,0.0,0.0,relu,0.5,0.6,8,30
19,12/12/22-195223,12/12/22-195225,2.40655779838562,11,0.08955556899309158,0.11764705926179886,0.0,0.0,0.08935089409351349,0.10000000149011612,0.0,0.0,relu,0.3,0.9,8,30
18,12/12/22-195220,12/12/22-195222,2.3776137828826904,11,0.088929682970047,0.1411764770746231,0.0,0.0,0.08860461413860321,0.10000000149011612,0.0,0.0,relu,0.3,0.6,8,30
17,12/12/22-195217,12/12/22-195220,2.3770363330841064,11,0.09017422795295715,0.05882352963089943,0.0,0.0,0.08962279558181763,0.10000000149011612,0.0,0.0,relu,0.3,0.3,8,30
16,12/12/22-195215,12/12/22-195217,2.508599042892456,13,0.0901191458106041,0.16470588743686676,0.0,0.0,0.08975853025913239,0.10000000149011612,0.0,0.0,relu,0.3,0.0,8,30
15,12/12/22-195212,12/12/22-195214,2.366415500640869,11,0.09034547954797745,0.1882352977991104,0.0,0.0,0.09028087556362152,0.10000000149011612,0.0,0.0,relu,0.1,0.9,8,30
14,12/12/22-195209,12/12/22-195212,2.3743720054626465,11,0.09075721353292465,0.11764705926179886,0.0,0.0,0.08968690782785416,0.10000000149011612,0.0,0.0,relu,0.1,0.6,8,30
23,12/12/22-195234,12/12/22-195237,2.3678979873657227,11,0.08928483724594116,0.12941177189350128,0.0,0.0,0.08929131925106049,0.10000000149011612,0.0,0.0,relu,0.5,0.9,8,30
11,12/12/22-195200,12/12/22-195204,3.125274181365967,20,0.08909568935632706,0.1411764770746231,0.0,0.0,0.09028245508670807,0.10000000149011612,0.0,0.0,relu,0.05,0.9,8,30
10,12/12/22-195158,12/12/22-195200,2.5311031341552734,13,0.089559406042099,0.11764705926179886,0.0,0.0,0.09029445797204971,0.10000000149011612,0.0,0.0,relu,0.05,0.6,8,30
9,12/12/22-195155,12/12/22-195157,2.3946495056152344,11,0.09080513566732407,0.12941177189350128,0.0,0.0,0.0892065018415451,0.10000000149011612,0.0,0.0,relu,0.05,0.3,8,30
8,12/12/22-195152,12/12/22-195155,2.497292995452881,13,0.09032713621854782,0.08235294371843338,0.0,0.0,0.08908172696828842,0.10000000149011612,0.0,0.0,relu,0.05,0.0,8,30
7,12/12/22-195150,12/12/22-195152,2.3700387477874756,11,0.08953283727169037,0.1411764770746231,0.0,0.0,0.08954203873872757,0.10000000149011612,0.0,0.0,relu,0.03,0.9,8,30
5,12/12/22-195144,12/12/22-195147,2.386481761932373,11,0.09137424826622009,0.1411764770746231,0.0,0.0,0.08942253887653351,0.10000000149011612,0.0,0.0,relu,0.03,0.3,8,30
4,12/12/22-195141,12/12/22-195144,2.720949172973633,16,0.09050171822309494,0.05882352963089943,0.0,0.0,0.08973269164562225,0.10000000149011612,0.0,0.0,relu,0.03,0.0,8,30
13,12/12/22-195206,12/12/22-195209,2.7766759395599365,16,0.08991707861423492,0.11764705926179886,0.0,0.0,0.08974660933017731,0.0,0.0,0.0,relu,0.1,0.3,8,30
6,12/12/22-195147,12/12/22-195149,2.3549818992614746,11,0.08953804522752762,0.12941177189350128,0.0,0.0,0.09005377441644669,0.0,0.0,0.0,relu,0.03,0.6,8,30
20,12/12/22-195225,12/12/22-195228,2.556779623031616,14,0.08846815675497055,0.21176470816135406,0.0,0.0,0.089214026927948,0.0,0.0,0.0,relu,0.5,0.0,8,30
0,12/12/22-195130,12/12/22-195132,2.3185012340545654,11,0.093370720744133,0.15294118225574493,0.0,0.0,0.09056925773620605,0.0,0.0,0.0,relu,0.01,0.0,8,30
