,start,end,duration,round_epochs,loss,accuracy,recall,precision,val_loss,val_accuracy,val_recall,val_precision,act_fn,client_lr,client_momentum,batch_size,epochs
17,12/12/22-215109,12/12/22-215111,2.1087839603424072,13,0.08822382986545563,0.2432432472705841,0.0,0.0,0.08869630098342896,0.4000000059604645,0.0,0.0,relu,0.3,0.3,8,30
3,12/12/22-215035,12/12/22-215037,2.408338785171509,19,0.08894141763448715,0.13513512909412384,0.0,0.0,0.08908132463693619,0.4000000059604645,0.0,0.0,relu,0.01,0.9,8,30
22,12/12/22-215121,12/12/22-215123,2.07800555229187,12,0.0891171544790268,0.13513512909412384,0.0,0.0,0.08938959985971451,0.4000000059604645,0.0,0.0,relu,0.5,0.6,8,30
21,12/12/22-215118,12/12/22-215121,2.104299306869507,13,0.08847944438457489,0.21621622145175934,0.0,0.0,0.08794815838336945,0.4000000059604645,0.0,0.0,relu,0.5,0.3,8,30
6,12/12/22-215042,12/12/22-215045,2.5066354274749756,21,0.08560018241405487,0.2702702581882477,0.0,0.0,0.08831018954515457,0.4000000059604645,0.0,0.0,relu,0.03,0.6,8,30
11,12/12/22-215054,12/12/22-215057,2.005234956741333,11,0.08846090734004974,0.13513512909412384,0.0,0.0,0.09068894386291504,0.20000000298023224,0.0,0.0,relu,0.05,0.9,8,30
16,12/12/22-215106,12/12/22-215109,2.1819307804107666,15,0.08533836901187897,0.21621622145175934,0.027027027681469917,1.0,0.08983535319566727,0.20000000298023224,0.0,0.0,relu,0.3,0.0,8,30
15,12/12/22-215104,12/12/22-215106,2.141537666320801,14,0.0895024985074997,0.13513512909412384,0.0,0.0,0.08905409276485443,0.20000000298023224,0.0,0.0,relu,0.1,0.9,8,30
14,12/12/22-215102,12/12/22-215104,2.1015686988830566,13,0.08937034010887146,0.10810811072587967,0.0,0.0,0.08934316784143448,0.20000000298023224,0.0,0.0,relu,0.1,0.6,8,30
13,12/12/22-215059,12/12/22-215101,2.070834159851074,12,0.08918844908475876,0.10810811072587967,0.0,0.0,0.08822165429592133,0.20000000298023224,0.0,0.0,relu,0.1,0.3,8,30
19,12/12/22-215113,12/12/22-215116,2.3157737255096436,17,0.089902862906456,0.1621621549129486,0.0,0.0,0.0893872007727623,0.20000000298023224,0.0,0.0,relu,0.3,0.9,8,30
12,12/12/22-215057,12/12/22-215059,2.231238603591919,16,0.08902881294488907,0.1621621549129486,0.0,0.0,0.08920498937368393,0.20000000298023224,0.0,0.0,relu,0.1,0.0,8,30
10,12/12/22-215052,12/12/22-215054,2.139575958251953,14,0.09100767970085144,0.054054055362939835,0.0,0.0,0.0890384167432785,0.20000000298023224,0.0,0.0,relu,0.05,0.6,8,30
18,12/12/22-215111,12/12/22-215113,2.0619313716888428,12,0.08880998194217682,0.1621621549129486,0.0,0.0,0.09004086256027222,0.20000000298023224,0.0,0.0,relu,0.3,0.6,8,30
8,12/12/22-215047,12/12/22-215050,2.424027442932129,20,0.08859558403491974,0.1621621549129486,0.0,0.0,0.08923070132732391,0.20000000298023224,0.0,0.0,relu,0.05,0.0,8,30
20,12/12/22-215116,12/12/22-215118,2.146196126937866,15,0.08747570216655731,0.18918919563293457,0.0,0.0,0.08796795457601547,0.20000000298023224,0.0,0.0,relu,0.5,0.0,8,30
2,12/12/22-215032,12/12/22-215035,2.2522494792938232,16,0.08765891194343567,0.18918919563293457,0.0,0.0,0.08961112797260284,0.20000000298023224,0.0,0.0,relu,0.01,0.6,8,30
9,12/12/22-215050,12/12/22-215052,1.9938545227050781,11,0.08966527134180069,0.054054055362939835,0.0,0.0,0.09024332463741302,0.20000000298023224,0.0,0.0,relu,0.05,0.3,8,30
0,12/12/22-215028,12/12/22-215030,2.0066897869110107,12,0.09230854362249374,0.1621621549129486,0.0,0.0,0.08998462557792664,0.0,0.0,0.0,relu,0.01,0.0,8,30
1,12/12/22-215030,12/12/22-215032,1.9932754039764404,11,0.09270016103982925,0.10810811072587967,0.0,0.0,0.09102018922567368,0.0,0.0,0.0,relu,0.01,0.3,8,30
7,12/12/22-215045,12/12/22-215047,2.033733367919922,11,0.08898328244686127,0.1621621549129486,0.0,0.0,0.08982618153095245,0.0,0.0,0.0,relu,0.03,0.9,8,30
5,12/12/22-215040,12/12/22-215042,2.0105865001678467,11,0.08928097784519196,0.18918919563293457,0.0,0.0,0.09027610719203949,0.0,0.0,0.0,relu,0.03,0.3,8,30
4,12/12/22-215038,12/12/22-215040,1.9701385498046875,11,0.09106958657503128,0.054054055362939835,0.0,0.0,0.09003175795078278,0.0,0.0,0.0,relu,0.03,0.0,8,30
23,12/12/22-215123,12/12/22-215125,2.061607599258423,12,0.08907060325145721,0.2432432472705841,0.0,0.0,0.0917595624923706,0.0,0.0,0.0,relu,0.5,0.9,8,30
