,clientID,client_lr,client_mom,batch_size,loss,accuracy
914,9,0.12244897959183676,0.9999999999999999,16,0.046029970049858,0.6631268262863159
921,9,1.0,0.631578947368421,16,0.0466857813298702,0.6560472249984741
913,9,0.1836734693877551,0.9473684210526315,16,0.0465838909149169,0.6542772650718689
912,9,0.12244897959183676,0.9473684210526315,16,0.0470765680074691,0.6539822816848755
916,9,0.0816326530612245,0.9473684210526315,16,0.0532224252820014,0.601474940776825
917,9,1.0,0.0,16,0.0537124760448932,0.6002950072288513
919,9,0.1836734693877551,0.9999999999999999,16,0.0546197257936,0.5976400971412659
922,9,0.1836734693877551,0.9999999999999999,64,0.0534089468419551,0.5902655124664307
915,9,0.04081632653061224,0.9999999999999999,16,0.054436806589365,0.5831858515739441
918,9,0.12244897959183676,0.9999999999999999,32,0.0551682114601135,0.5775811076164246
